policy_id,product,segment,region,period,written_premium,earned_premium
P02498,Commercial,Property,East,2026-09,29163,28314
P02499,Commercial,Property,East,2026-09,7180,6971
P02500,Commercial,Property,East,2026-09,27315,26519
P02501,Commercial,Property,East,2026-09,16120,15650
P02502,Commercial,Property,East,2026-09,14073,13663
P02503,Commercial,Property,East,2026-09,10430,10126
P02504,Commercial,Property,East,2026-09,33441,32467
P02505,Commercial,Property,East,2026-09,7372,7157
P02506,Commercial,Property,East,2026-09,28715,27879
P02507,Commercial,Property,East,2026-09,23473,22789
P02508,Commercial,Property,East,2026-09,26144,25383
P02509,Commercial,Property,East,2026-09,25491,24749
P02510,Commercial,Property,East,2026-09,29594,28732
P02511,Commercial,Property,East,2026-09,10731,10418
P02512,Commercial,Property,East,2026-09,5616,5452
P02513,Commercial,Property,East,2026-09,22327,21677
P02514,Commercial,Property,East,2026-09,15486,15035
P02515,Commercial,Property,East,2026-09,9053,8789
P02516,Commercial,Property,East,2026-09,10796,10482
P02517,Commercial,Property,East,2026-09,14868,14435
P02518,Commercial,Property,East,2026-09,7556,7336
P02519,Commercial,Property,East,2026-09,7183,6974
P02520,Commercial,Property,East,2026-09,31204,30295
P02521,Commercial,Property,East,2026-09,14318,13901
P02522,Commercial,Property,East,2026-09,33055,32092
P02523,Commercial,Property,East,2026-09,32555,31607
P02524,Commercial,Property,East,2026-09,9578,9299
P02525,Commercial,Property,East,2026-09,25581,24836
P02526,Commercial,Property,East,2026-09,22390,21738
P02527,Commercial,Property,East,2026-09,24902,24177
P02528,Commercial,Property,East,2026-09,8281,8040
P02529,Commercial,Property,East,2026-09,10864,10548
P02530,Commercial,Property,East,2026-09,7735,7510
P02531,Commercial,Property,East,2026-09,22484,21829
P02532,Commercial,Property,East,2026-09,33177,32211
P02533,Commercial,Property,East,2026-09,24381,23671
P02534,Commercial,Property,East,2026-09,25465,24723
P02535,Commercial,Property,East,2026-09,33121,32156
P02536,Commercial,Property,East,2026-09,24549,23834
P02537,Commercial,Property,East,2026-09,6716,6520
P02538,Commercial,Property,East,2026-09,29834,28965
P02539,Commercial,Property,East,2026-09,15789,15329
P02540,Commercial,Property,East,2026-09,5714,5548
P02541,Commercial,Property,East,2026-09,19774,19198
P02542,Commercial,Property,East,2026-09,31791,30865
P02543,Commercial,Property,East,2026-09,12787,12415
P02544,Commercial,Property,East,2026-09,19335,18772
P02545,Commercial,Property,East,2026-09,10450,10146
P02546,Commercial,Property,East,2026-09,7205,6995
P02547,Commercial,Property,East,2026-09,7844,7616
P02548,Commercial,Property,East,2026-09,25919,25164
P02549,Commercial,Property,East,2026-09,29752,28885
P02550,Commercial,Property,East,2026-09,9599,9319
P02551,Commercial,Property,East,2026-09,13654,13256
P02552,Commercial,Property,East,2026-09,11045,10723
P02553,Commercial,Property,East,2026-09,6343,6158
P02554,Commercial,Property,East,2026-09,21066,20452
P02555,Commercial,Property,East,2026-09,25162,24429
P02556,Commercial,Property,East,2026-09,23706,23016
P02557,Commercial,Property,East,2026-09,16442,15963
P02558,Commercial,Property,East,2026-09,21110,20495
P02559,Commercial,Property,East,2026-09,8222,7983
P02560,Commercial,Property,East,2026-09,9907,9618
P02561,Commercial,Property,East,2026-09,31645,30723
P02562,Commercial,Property,East,2026-09,26884,26101
P02563,Commercial,Property,East,2026-09,31391,30477
P02564,Commercial,Property,East,2026-09,31222,30313
P02565,Commercial,Property,East,2026-09,23749,23057
P02566,Commercial,Property,East,2026-09,31546,30627
P02567,Commercial,Property,East,2026-09,17243,16741
P02568,Commercial,Property,East,2026-09,5693,5527
P02569,Commercial,Property,East,2026-09,7342,7128
P02570,Commercial,Property,East,2026-09,8653,8401
P02571,Commercial,Property,West,2026-09,10914,10596
P02572,Commercial,Property,West,2026-09,12497,12133
P02573,Commercial,Property,West,2026-09,11751,11409
P02574,Commercial,Property,West,2026-09,24720,24000
P02575,Commercial,Property,West,2026-09,17173,16673
P02576,Commercial,Property,West,2026-09,25190,24456
P02577,Commercial,Property,West,2026-09,11253,10925
P02578,Commercial,Property,West,2026-09,7086,6880
P02579,Commercial,Property,West,2026-09,17021,16525
P02580,Commercial,Property,West,2026-09,12279,11921
P02581,Commercial,Property,West,2026-09,22551,21894
P02582,Commercial,Property,West,2026-09,24296,23588
P02583,Commercial,Property,West,2026-09,15138,14697
P02584,Commercial,Property,West,2026-09,26365,25597
P02585,Commercial,Property,West,2026-09,16949,16455
P02586,Commercial,Property,West,2026-09,10600,10291
P02587,Commercial,Property,West,2026-09,15508,15056
P02588,Commercial,Property,West,2026-09,5342,5186
P02589,Commercial,Property,West,2026-09,22598,21940
P02590,Commercial,Property,West,2026-09,6785,6587
P02591,Commercial,Property,West,2026-09,11451,11117
P02592,Commercial,Property,West,2026-09,17226,16724
P02593,Commercial,Property,West,2026-09,5469,5310
P02594,Commercial,Property,West,2026-09,6287,6104
P02595,Commercial,Property,West,2026-09,20169,19582
P02596,Commercial,Property,West,2026-09,6117,5939
P02597,Commercial,Property,West,2026-09,15240,14796
P02598,Commercial,Property,West,2026-09,12125,11772
P02599,Commercial,Property,West,2026-09,9636,9355
P02600,Commercial,Property,West,2026-09,8751,8496
P02601,Commercial,Property,West,2026-09,21685,21053
P02602,Commercial,Property,West,2026-09,25919,25164
P02603,Commercial,Property,West,2026-09,7657,7434
P02604,Commercial,Property,West,2026-09,26102,25342
P02605,Commercial,Property,West,2026-09,17889,17368
P02606,Commercial,Property,West,2026-09,18944,18392
P02607,Commercial,Property,West,2026-09,20481,19884
P02608,Commercial,Property,West,2026-09,20350,19757
P02609,Commercial,Property,West,2026-09,22954,22285
P02610,Commercial,Property,West,2026-09,15384,14936
P02611,Commercial,Property,West,2026-09,16507,16026
P02612,Commercial,Property,West,2026-09,11790,11447
P02613,Commercial,Property,West,2026-09,6871,6671
P02614,Commercial,Property,West,2026-09,19462,18895
P02615,Commercial,Property,West,2026-09,5258,5105
P02616,Commercial,Property,West,2026-09,10706,10394
P02617,Commercial,Property,West,2026-09,6623,6430
P02618,Commercial,Property,West,2026-09,8794,8538
P02619,Commercial,Property,West,2026-09,18878,18328
P02620,Commercial,Property,West,2026-09,18647,18104
P02621,Commercial,Property,West,2026-09,13979,13572
P02622,Commercial,Property,West,2026-09,6531,6341
P02623,Commercial,Property,West,2026-09,14256,13841
P02624,Commercial,Property,West,2026-09,12441,12079
P02625,Commercial,Property,West,2026-09,20717,20114
P02626,Commercial,Property,West,2026-09,17535,17024
P02627,Commercial,Property,West,2026-09,15565,15112
P02628,Commercial,Property,West,2026-09,15462,15012
P02629,Commercial,Property,West,2026-09,26252,25487
P02630,Commercial,Property,West,2026-09,21524,20897
P02631,Commercial,Property,West,2026-09,15688,15231
P02632,Commercial,Property,West,2026-09,15288,14843
P02633,Commercial,Property,West,2026-09,5097,4949
P02634,Commercial,Property,West,2026-09,25716,24967
P02635,Commercial,Property,West,2026-09,11685,11345
P02636,Commercial,Property,West,2026-09,10262,9963
P02637,Commercial,Property,West,2026-09,26996,26210
P02638,Commercial,Property,West,2026-09,20678,20076
P02639,Commercial,Property,West,2026-09,5568,5406
P02640,Commercial,Property,West,2026-09,5895,5723
P02641,Commercial,Property,West,2026-09,5076,4928
P02642,Commercial,Property,West,2026-09,17998,17474
P02643,Commercial,Property,West,2026-09,6112,5934
P02644,Commercial,Property,West,2026-09,25510,24767
P02645,Commercial,Property,West,2026-09,25589,24844
P02646,Commercial,Property,West,2026-09,16792,16303
P02647,Commercial,Property,West,2026-09,18381,17846
P02648,Commercial,Property,West,2026-09,11071,10749
P02649,Commercial,Property,West,2026-09,5941,5768
P02650,Commercial,Property,West,2026-09,21101,20486
P02651,Commercial,Property,West,2026-09,6793,6595
P02652,Commercial,Property,West,2026-09,6427,6240
P02653,Commercial,Property,West,2026-09,11507,11172
P02654,Commercial,Property,West,2026-09,4782,4643
P02655,Commercial,Property,West,2026-09,14271,13855
P02656,Commercial,Property,West,2026-09,20430,19835
P02657,Commercial,Property,West,2026-09,22538,21882
P02658,Commercial,Property,West,2026-09,18103,17576
P02659,Commercial,Property,West,2026-09,23563,22877
P02660,Commercial,Property,West,2026-09,13652,13254
P02661,Commercial,Property,West,2026-09,23606,22918
P02662,Commercial,Property,West,2026-09,15901,15438
P02663,Commercial,Property,West,2026-09,9521,9244
P02664,Commercial,Property,West,2026-09,25752,25002
P02665,Commercial,Property,West,2026-09,10690,10379
P02666,Commercial,Property,West,2026-09,5091,4943
P02667,Commercial,Property,West,2026-09,9964,9674
P02668,Commercial,Property,West,2026-09,12756,12384
P02669,Commercial,Property,West,2026-09,12409,12048
P02670,Commercial,Property,West,2026-09,16311,15836
P02671,Commercial,Property,West,2026-09,24379,23669
P02672,Commercial,Property,West,2026-09,11082,10759
P02673,Commercial,Property,West,2026-09,16224,15751
P02674,Commercial,Property,West,2026-09,12157,11803
P02675,Commercial,Property,West,2026-09,22998,22328
P02676,Commercial,Property,West,2026-09,8048,7814
P02677,Commercial,Property,West,2026-09,6831,6632
P02678,Commercial,Property,West,2026-09,15823,15362
P02679,Commercial,Property,West,2026-09,19625,19053
P02680,Commercial,Property,West,2026-09,22408,21755
P02681,Commercial,Property,West,2026-09,17773,17255
P02682,Commercial,Property,West,2026-09,21919,21281
P02683,Commercial,Property,West,2026-09,13341,12952
P02684,Commercial,Property,West,2026-09,5242,5089
P02685,Commercial,Property,West,2026-09,7115,6908
P02686,Commercial,Property,West,2026-09,5374,5217
P02687,Commercial,Property,West,2026-09,11906,11559
P02688,Commercial,Property,West,2026-09,15654,15198
P02689,Commercial,Property,West,2026-09,12522,12157
P02690,Commercial,Property,West,2026-09,17120,16621
P02691,Commercial,Property,West,2026-09,15319,14873
P02692,Commercial,Property,West,2026-09,19761,19185
P02693,Commercial,Property,West,2026-09,19513,18945
P02694,Commercial,Property,West,2026-09,11661,11321
P02695,Commercial,Property,West,2026-09,12294,11936
P02696,Commercial,Property,West,2026-09,17672,17157
P02697,Commercial,Property,West,2026-09,17926,17404
P02698,Commercial,Property,West,2026-09,11584,11247
P02699,Commercial,Property,West,2026-09,11937,11589
P02700,Commercial,Property,West,2026-09,20123,19537
P02701,Commercial,Property,West,2026-09,19074,18518
P02702,Commercial,Property,West,2026-09,7542,7322
P02703,Commercial,Property,West,2026-09,14428,14008
P02704,Commercial,Property,West,2026-09,24594,23878
P02705,Commercial,Property,West,2026-09,5319,5164
P02706,Commercial,Property,West,2026-09,23750,23058
P02707,Commercial,Property,West,2026-09,8174,7936
P02708,Commercial,Property,West,2026-09,15919,15455
P02709,Commercial,Property,West,2026-09,14052,13643
P02710,Commercial,Property,West,2026-09,4730,4592
P02711,Commercial,Property,West,2026-09,25105,24374
P02712,Commercial,Property,West,2026-09,14741,14312
P02713,Commercial,Property,West,2026-09,25981,25224
P02714,Commercial,Property,West,2026-09,10956,10637
P02715,Commercial,Property,West,2026-09,24000,23301
P02716,Commercial,Property,West,2026-09,25263,24527
P02717,Commercial,Property,West,2026-09,17035,16539
P02718,Commercial,Property,West,2026-09,9064,8800
P02719,Commercial,Property,West,2026-09,19925,19345
P02720,Commercial,Property,West,2026-09,16858,16367
P02721,Commercial,Marine Cargo,West,2026-09,79511,77195
P02722,Commercial,Marine Cargo,West,2026-09,150901,146506
P02723,Commercial,Marine Cargo,West,2026-09,181588,176299
P02724,Motor,Motor,North,2026-09,7056,6850
P02725,Motor,Motor,North,2026-09,19480,18913
P02726,Motor,Motor,North,2026-09,13520,13126
P02727,Motor,Motor,North,2026-09,13355,12966
P02728,Motor,Motor,North,2026-09,5294,5140
P02729,Motor,Motor,North,2026-09,20358,19765
P02730,Motor,Motor,North,2026-09,11865,11519
P02731,Motor,Motor,North,2026-09,9917,9628
P02732,Motor,Motor,North,2026-09,6147,5968
P02733,Motor,Motor,North,2026-09,14429,14009
P02734,Motor,Motor,North,2026-09,27586,26783
P02735,Motor,Motor,North,2026-09,13722,13322
P02736,Motor,Motor,North,2026-09,22476,21821
P02737,Motor,Motor,North,2026-09,24456,23744
P02738,Motor,Motor,North,2026-09,13502,13109
P02739,Motor,Motor,North,2026-09,26121,25360
P02740,Motor,Motor,North,2026-09,22803,22139
P02741,Motor,Motor,North,2026-09,19411,18846
P02742,Motor,Motor,North,2026-09,5139,4989
P02743,Motor,Motor,North,2026-09,6011,5836
P02744,Motor,Motor,North,2026-09,30448,29561
P02745,Motor,Motor,North,2026-09,25114,24383
P02746,Motor,Motor,North,2026-09,29085,28238
P02747,Motor,Motor,North,2026-09,28183,27362
P02748,Motor,Motor,North,2026-09,5636,5472
P02749,Motor,Motor,North,2026-09,25359,24620
P02750,Motor,Motor,North,2026-09,16648,16163
P02751,Motor,Motor,North,2026-09,25301,24564
P02752,Motor,Motor,North,2026-09,5285,5131
P02753,Motor,Motor,North,2026-09,12482,12118
P02754,Motor,Motor,North,2026-09,24322,23614
P02755,Motor,Motor,North,2026-09,25390,24650
P02756,Motor,Motor,North,2026-09,20958,20348
P02757,Motor,Motor,North,2026-09,12816,12443
P02758,Motor,Motor,North,2026-09,13049,12669
P02759,Motor,Motor,North,2026-09,29831,28962
P02760,Motor,Motor,North,2026-09,16343,15867
P02761,Motor,Motor,North,2026-09,16545,16063
P02762,Motor,Motor,North,2026-09,19235,18675
P02763,Motor,Motor,North,2026-09,15584,15130
P02764,Motor,Motor,North,2026-09,19243,18683
P02765,Motor,Motor,North,2026-09,16167,15696
P02766,Motor,Motor,North,2026-09,26251,25486
P02767,Motor,Motor,North,2026-09,28356,27530
P02768,Motor,Motor,North,2026-09,28945,28102
P02769,Motor,Motor,North,2026-09,19541,18972
P02770,Motor,Motor,North,2026-09,16418,15940
P02771,Motor,Motor,North,2026-09,23145,22471
P02772,Motor,Motor,North,2026-09,26547,25774
P02773,Motor,Motor,North,2026-09,19507,18939
P02774,Motor,Motor,North,2026-09,23010,22340
P02775,Motor,Motor,North,2026-09,24282,23575
P02776,Motor,Motor,North,2026-09,22408,21755
P02777,Motor,Motor,North,2026-09,24191,23486
P02778,Motor,Motor,North,2026-09,10448,10144
P02779,Motor,Motor,North,2026-09,17856,17336
P02780,Motor,Motor,North,2026-09,20154,19567
P02781,Motor,Motor,North,2026-09,5177,5026
P02782,Motor,Motor,North,2026-09,26998,26212
P02783,Motor,Motor,North,2026-09,20710,20107
P02784,Motor,Motor,North,2026-09,8415,8170
P02785,Motor,Motor,North,2026-09,25986,25229
P02786,Motor,Motor,North,2026-09,23447,22764
P02787,Motor,Motor,North,2026-09,24502,23788
P02788,Motor,Motor,North,2026-09,15137,14696
P02789,Motor,Motor,North,2026-09,26953,26168
P02790,Motor,Motor,North,2026-09,15699,15242
P02791,Motor,Motor,North,2026-09,19700,19126
P02792,Motor,Motor,North,2026-09,5129,4980
P02793,Motor,Motor,North,2026-09,21601,20972
P02794,Motor,Motor,North,2026-09,23476,22792
P02795,Motor,Motor,North,2026-09,19613,19042
P02796,Motor,Motor,North,2026-09,17810,17291
P02797,Motor,Motor,North,2026-09,25821,25069
P02798,Motor,Motor,North,2026-09,22534,21878
P02799,Motor,Motor,North,2026-09,12223,11867
P02800,Motor,Motor,North,2026-09,29634,28771
P02801,Motor,Motor,North,2026-09,23197,22521
P02802,Motor,Motor,North,2026-09,30373,29488
P02803,Motor,Motor,North,2026-09,29946,29074
P02804,Motor,Motor,North,2026-09,28607,27774
P02805,Motor,Motor,North,2026-09,24426,23715
P02806,Motor,Motor,North,2026-09,20695,20092
P02807,Motor,Motor,North,2026-09,9515,9238
P02808,Motor,Motor,North,2026-09,19006,18452
P02809,Motor,Motor,North,2026-09,24682,23963
P02810,Motor,Motor,North,2026-09,18431,17894
P02811,Motor,Motor,North,2026-09,27313,26517
P02812,Motor,Motor,North,2026-09,7918,7687
P02813,Motor,Motor,North,2026-09,14854,14421
P02814,Motor,Motor,North,2026-09,18050,17524
P02815,Motor,Motor,North,2026-09,16167,15696
P02816,Motor,Motor,North,2026-09,7890,7660
P02817,Motor,Motor,North,2026-09,9039,8776
P02818,Motor,Motor,North,2026-09,26530,25757
P02819,Motor,Motor,North,2026-09,17498,16988
P02820,Motor,Motor,North,2026-09,6359,6174
P02821,Motor,Motor,North,2026-09,5535,5374
P02822,Motor,Motor,North,2026-09,17220,16718
P02823,Motor,Motor,North,2026-09,9316,9045
P02824,Motor,Motor,North,2026-09,23142,22468
P02825,Motor,Motor,North,2026-09,25448,24707
P02826,Motor,Motor,North,2026-09,10951,10632
P02827,Motor,Motor,North,2026-09,20254,19664
P02828,Motor,Motor,North,2026-09,9062,8798
P02829,Motor,Motor,North,2026-09,12875,12500
P02830,Motor,Motor,North,2026-09,27838,27027
P02831,Motor,Motor,North,2026-09,19025,18471
P02832,Motor,Motor,North,2026-09,27764,26955
P02833,Motor,Motor,North,2026-09,10873,10556
P02834,Motor,Motor,North,2026-09,13552,13157
P02835,Motor,Motor,North,2026-09,17155,16655
P02836,Motor,Motor,North,2026-09,17387,16881
P02837,Motor,Motor,North,2026-09,30621,29729
P02838,Motor,Motor,North,2026-09,8039,7805
P02839,Motor,Motor,North,2026-09,26896,26113
P02840,Motor,Motor,North,2026-09,27196,26404
P02841,Motor,Motor,North,2026-09,19257,18696
P02842,Motor,Motor,North,2026-09,13910,13505
P02843,Motor,Motor,North,2026-09,18389,17853
P02844,Motor,Motor,North,2026-09,12591,12224
P02845,Motor,Motor,North,2026-09,25545,24801
P02846,Motor,Motor,North,2026-09,17853,17333
P02847,Motor,Motor,North,2026-09,28785,27947
P02848,Motor,Motor,North,2026-09,21034,20421
P02849,Motor,Motor,North,2026-09,18263,17731
P02850,Motor,Motor,North,2026-09,23293,22615
P02851,Motor,Motor,North,2026-09,17998,17474
P02852,Motor,Motor,North,2026-09,28240,27417
P02853,Motor,Motor,North,2026-09,9829,9543
P02854,Motor,Motor,North,2026-09,30000,29126
P02855,Motor,Motor,North,2026-09,25879,25125
P02856,Motor,Motor,North,2026-09,27120,26330
P02857,Motor,Motor,North,2026-09,17461,16952
P02858,Motor,Motor,North,2026-09,26518,25746
P02859,Motor,Motor,North,2026-09,12957,12580
P02860,Motor,Motor,North,2026-09,24594,23878
P02861,Motor,Motor,North,2026-09,8705,8451
P02862,Motor,Motor,North,2026-09,12964,12586
P02863,Motor,Motor,North,2026-09,16510,16029
P02864,Motor,Motor,North,2026-09,13354,12965
P02865,Motor,Motor,North,2026-09,15008,14571
P02866,Motor,Motor,North,2026-09,26082,25322
P02867,Motor,Motor,North,2026-09,11676,11336
P02868,Motor,Motor,North,2026-09,24168,23464
P02869,Motor,Motor,North,2026-09,6998,6794
P02870,Motor,Motor,North,2026-09,24691,23972
P02871,Motor,Motor,North,2026-09,25364,24625
P02872,Motor,Motor,North,2026-09,15384,14936
P02873,Motor,Motor,North,2026-09,23585,22898
P02874,Motor,Motor,North,2026-09,28511,27681
P02875,Motor,Motor,North,2026-09,25585,24840
P02876,Motor,Motor,North,2026-09,15097,14657
P02877,Motor,Motor,North,2026-09,17494,16984
P02878,Motor,Motor,North,2026-09,25039,24310
P02879,Motor,Motor,North,2026-09,12595,12228
P02880,Motor,Motor,North,2026-09,25667,24919
P02881,Motor,Motor,North,2026-09,13501,13108
P02882,Motor,Motor,North,2026-09,25720,24971
P02883,Motor,Motor,North,2026-09,7333,7119
P02884,Motor,Motor,North,2026-09,6249,6067
P02885,Motor,Motor,North,2026-09,30622,29730
P02886,Motor,Motor,North,2026-09,27343,26547
P02887,Motor,Motor,North,2026-09,27685,26879
P02888,Motor,Motor,North,2026-09,29435,28578
P02889,Motor,Motor,North,2026-09,16320,15845
P02890,Motor,Motor,North,2026-09,12448,12085
P02891,Motor,Motor,North,2026-09,8438,8192
P02892,Motor,Motor,North,2026-09,17928,17406
P02893,Motor,Motor,North,2026-09,10740,10427
P02894,Motor,Motor,North,2026-09,29034,28188
P02895,Motor,Motor,North,2026-09,5216,5064
P02896,Motor,Motor,North,2026-09,8775,8519
P02897,Motor,Motor,North,2026-09,11415,11083
P02898,Motor,Motor,North,2026-09,10200,9903
P02899,Motor,Motor,North,2026-09,10886,10569
P02900,Motor,Motor,North,2026-09,21886,21249
P02901,Motor,Motor,North,2026-09,13487,13094
P02902,Motor,Motor,North,2026-09,20838,20231
P02903,Motor,Motor,North,2026-09,27875,27063
P02904,Motor,Motor,North,2026-09,20520,19922
P02905,Motor,Motor,North,2026-09,22871,22205
P02906,Motor,Motor,North,2026-09,14458,14037
P02907,Motor,Motor,North,2026-09,9198,8930
P02908,Motor,Motor,North,2026-09,13310,12922
P02909,Motor,Motor,North,2026-09,29768,28901
P02910,Motor,Motor,North,2026-09,21012,20400
P02911,Motor,Motor,North,2026-09,12209,11853
P02912,Motor,Motor,North,2026-09,16643,16158
P02913,Motor,Motor,North,2026-09,26475,25704
P02914,Motor,Motor,North,2026-09,22204,21557
P02915,Motor,Motor,North,2026-09,19448,18882
P02916,Motor,Motor,North,2026-09,27745,26937
P02917,Motor,Motor,North,2026-09,22306,21656
P02918,Motor,Motor,North,2026-09,21547,20919
P02919,Motor,Motor,North,2026-09,9965,9675
P02920,Motor,Motor,North,2026-09,7833,7605
P02921,Motor,Motor,North,2026-09,29790,28922
P02922,Motor,Motor,North,2026-09,20425,19830
P02923,Motor,Motor,North,2026-09,15741,15283
P02924,Motor,Motor,North,2026-09,20174,19586
P02925,Motor,Motor,North,2026-09,6694,6499
P02926,Motor,Motor,North,2026-09,26133,25372
P02927,Motor,Motor,North,2026-09,10652,10342
P02928,Motor,Motor,North,2026-09,25684,24936
P02929,Motor,Motor,North,2026-09,18776,18229
P02930,Motor,Motor,North,2026-09,12185,11830
P02931,Motor,Motor,North,2026-09,5885,5714
P02932,Motor,Motor,North,2026-09,25972,25216
P02933,Motor,Motor,North,2026-09,9625,9345
P02934,Motor,Motor,North,2026-09,6438,6250
P02935,Motor,Motor,North,2026-09,24440,23728
P02936,Motor,Motor,North,2026-09,14064,13654
P02937,Motor,Motor,North,2026-09,15068,14629
P02938,Motor,Motor,North,2026-09,11430,11097
P02939,Motor,Motor,North,2026-09,27081,26292
P02940,Motor,Motor,North,2026-09,12715,12345
P02941,Motor,Motor,North,2026-09,10487,10182
P02942,Motor,Motor,North,2026-09,13020,12641
P02943,Motor,Motor,North,2026-09,10307,10007
P02944,Motor,Motor,North,2026-09,13236,12850
P02945,Motor,Motor,North,2026-09,7234,7023
P02946,Motor,Motor,North,2026-09,9167,8900
P02947,Motor,Motor,North,2026-09,15777,15317
P02948,Motor,Motor,North,2026-09,27599,26795
P02949,Motor,Motor,North,2026-09,6579,6387
P02950,Motor,Motor,North,2026-09,10551,10244
P02951,Motor,Motor,North,2026-09,28337,27512
P02952,Motor,Motor,North,2026-09,27869,27057
P02953,Motor,Motor,North,2026-09,22485,21830
P02954,Motor,Motor,North,2026-09,11262,10934
P02955,Motor,Motor,North,2026-09,15847,15385
P02956,Motor,Motor,North,2026-09,10514,10208
P02957,Motor,Motor,North,2026-09,8401,8156
P02958,Motor,Motor,North,2026-09,14829,14397
P02959,Motor,Motor,North,2026-09,19836,19258
P02960,Motor,Motor,North,2026-09,14316,13899
P02961,Motor,Motor,North,2026-09,20731,20127
P02962,Motor,Motor,North,2026-09,12688,12318
P02963,Motor,Motor,North,2026-09,13956,13550
P02964,Motor,Motor,North,2026-09,25329,24591
P02965,Motor,Motor,North,2026-09,27570,26767
P02966,Motor,Motor,North,2026-09,13347,12958
P02967,Motor,Motor,North,2026-09,19726,19151
P02968,Motor,Motor,North,2026-09,12225,11869
P02969,Motor,Motor,North,2026-09,6477,6288
P02970,Motor,Motor,North,2026-09,23978,23280
P02971,Motor,Motor,North,2026-09,9485,9209
P02972,Motor,Motor,North,2026-09,15998,15532
P02973,Motor,Motor,North,2026-09,17566,17054
P02974,Motor,Motor,North,2026-09,9830,9544
P02975,Motor,Motor,North,2026-09,7531,7312
P02976,Motor,Motor,North,2026-09,14011,13603
P02977,Motor,Motor,North,2026-09,29461,28603
P02978,Motor,Motor,North,2026-09,20841,20234
P02979,Motor,Motor,North,2026-09,14865,14432
P02980,Motor,Motor,North,2026-09,6108,5930
P02981,Motor,Motor,North,2026-09,20461,19865
P02982,Motor,Motor,North,2026-09,7473,7255
P02983,Motor,Motor,North,2026-09,18985,18432
P02984,Motor,Motor,North,2026-09,24339,23630
P02985,Motor,Motor,North,2026-09,15943,15479
P02986,Motor,Motor,North,2026-09,12769,12397
P02987,Motor,Motor,North,2026-09,6325,6141
P02988,Motor,Motor,North,2026-09,5747,5580
P02989,Motor,Motor,North,2026-09,16108,15639
P02990,Motor,Motor,North,2026-09,27699,26892
P02991,Motor,Motor,North,2026-09,11354,11023
P02992,Motor,Motor,North,2026-09,19790,19214
P02993,Motor,Motor,North,2026-09,22610,21951
P02994,Motor,Motor,North,2026-09,6669,6475
P02995,Motor,Motor,North,2026-09,9028,8765
P02996,Motor,Motor,North,2026-09,13584,13188
P02997,Motor,Motor,North,2026-09,22246,21598
P02998,Motor,Motor,North,2026-09,16339,15863
P02999,Motor,Motor,North,2026-09,23885,23189
P03000,Motor,Motor,North,2026-09,27296,26501
P03001,Motor,Motor,North,2026-09,24503,23789
P03002,Motor,Motor,North,2026-09,30483,29595
P03003,Motor,Motor,North,2026-09,24401,23690
P03004,Motor,Motor,North,2026-09,26902,26118
P03005,Motor,Motor,North,2026-09,26395,25626
P03006,Motor,Motor,North,2026-09,23785,23092
P03007,Motor,Motor,North,2026-09,25613,24867
P03008,Motor,Motor,North,2026-09,29011,28166
P03009,Motor,Motor,North,2026-09,17264,16761
P03010,Motor,Motor,North,2026-09,21433,20809
P03011,Motor,Motor,North,2026-09,18279,17747
P03012,Motor,Motor,North,2026-09,26873,26090
P03013,Motor,Motor,North,2026-09,16142,15672
P03014,Motor,Motor,North,2026-09,26071,25312
P03015,Motor,Motor,North,2026-09,25551,24807
P03016,Motor,Motor,North,2026-09,29706,28841
P03017,Motor,Motor,North,2026-09,11477,11143
P03018,Motor,Motor,North,2026-09,23256,22579
P03019,Motor,Motor,North,2026-09,24466,23753
P03020,Motor,Motor,North,2026-09,29052,28206
P03021,Motor,Motor,North,2026-09,28300,27476
P03022,Motor,Motor,North,2026-09,19777,19201
P03023,Motor,Motor,North,2026-09,19921,19341
P03024,Motor,Motor,North,2026-09,9391,9117
P03025,Motor,Motor,North,2026-09,30041,29166
P03026,Motor,Motor,North,2026-09,11634,11295
P03027,Motor,Motor,North,2026-09,23644,22955
P03028,Motor,Motor,North,2026-09,25460,24718
P03029,Motor,Motor,North,2026-09,16395,15917
P03030,Motor,Motor,North,2026-09,10513,10207
P03031,Motor,Motor,North,2026-09,9945,9655
P03032,Motor,Motor,North,2026-09,27012,26225
P03033,Motor,Motor,North,2026-09,18172,17643
P03034,Motor,Motor,North,2026-09,7418,7202
P03035,Motor,Motor,North,2026-09,23446,22763
P03036,Motor,Motor,North,2026-09,11509,11174
P03037,Motor,Motor,North,2026-09,27521,26719
P03038,Motor,Motor,North,2026-09,13028,12649
P03039,Motor,Motor,North,2026-09,10234,9936
P03040,Motor,Motor,North,2026-09,7283,7071
P03041,Motor,Motor,North,2026-09,18192,17662
P03042,Motor,Motor,North,2026-09,16638,16153
P03043,Motor,Motor,North,2026-09,24322,23614
P03044,Motor,Motor,North,2026-09,16992,16497
P03045,Motor,Motor,North,2026-09,13904,13499
P03046,Motor,Motor,North,2026-09,11804,11460
P03047,Motor,Motor,North,2026-09,12225,11869
P03048,Motor,Motor,North,2026-09,28836,27996
P03049,Motor,Motor,North,2026-09,9334,9062
P03050,Motor,Motor,North,2026-09,30379,29494
P03051,Motor,Motor,North,2026-09,13472,13080
P03052,Motor,Motor,North,2026-09,7374,7159
P03053,Motor,Motor,North,2026-09,11472,11138
P03054,Motor,Motor,North,2026-09,6607,6415
P03055,Motor,Motor,North,2026-09,25312,24575
