policy_id,product,segment,region,period,active_policies,earned_exposure_units
P02882,Motor,Motor,North,2026-09,1,1.0
P02883,Motor,Motor,North,2026-09,1,1.0
P02884,Motor,Motor,North,2026-09,1,1.0
P02885,Motor,Motor,North,2026-09,1,1.0
P02886,Motor,Motor,North,2026-09,1,1.0
P02887,Motor,Motor,North,2026-09,1,1.0
P02888,Motor,Motor,North,2026-09,1,1.0
P02889,Motor,Motor,North,2026-09,1,1.0
P02890,Motor,Motor,North,2026-09,1,1.0
P02891,Motor,Motor,North,2026-09,1,1.0
P02892,Motor,Motor,North,2026-09,1,1.0
P02893,Motor,Motor,North,2026-09,1,1.0
P02894,Motor,Motor,North,2026-09,1,1.0
P02895,Motor,Motor,North,2026-09,1,1.0
P02896,Motor,Motor,North,2026-09,1,1.0
P02897,Motor,Motor,North,2026-09,1,1.0
P02898,Motor,Motor,North,2026-09,1,1.0
P02899,Motor,Motor,North,2026-09,1,1.0
P02900,Motor,Motor,North,2026-09,1,1.0
P02901,Motor,Motor,North,2026-09,1,1.0
P02902,Motor,Motor,North,2026-09,1,1.0
P02903,Motor,Motor,North,2026-09,1,1.0
P02904,Motor,Motor,North,2026-09,1,1.0
P02905,Motor,Motor,North,2026-09,1,1.0
P02906,Motor,Motor,North,2026-09,1,1.0
P02907,Motor,Motor,North,2026-09,1,1.0
P02908,Motor,Motor,North,2026-09,1,1.0
P02909,Motor,Motor,North,2026-09,1,1.0
P02910,Motor,Motor,North,2026-09,1,1.0
P02911,Motor,Motor,North,2026-09,1,1.0
P02912,Motor,Motor,North,2026-09,1,1.0
P02913,Motor,Motor,North,2026-09,1,1.0
P02914,Motor,Motor,North,2026-09,1,1.0
P02915,Motor,Motor,North,2026-09,1,1.0
P02916,Motor,Motor,North,2026-09,1,1.0
P02917,Motor,Motor,North,2026-09,1,1.0
P02918,Motor,Motor,North,2026-09,1,1.0
P02919,Motor,Motor,North,2026-09,1,1.0
P02920,Motor,Motor,North,2026-09,1,1.0
P02921,Motor,Motor,North,2026-09,1,1.0
P02922,Motor,Motor,North,2026-09,1,1.0
P02923,Motor,Motor,North,2026-09,1,1.0
P02924,Motor,Motor,North,2026-09,1,1.0
P02925,Motor,Motor,North,2026-09,1,1.0
P02926,Motor,Motor,North,2026-09,1,1.0
P02927,Motor,Motor,North,2026-09,1,1.0
P02928,Motor,Motor,North,2026-09,1,1.0
P02929,Motor,Motor,North,2026-09,1,1.0
P02930,Motor,Motor,North,2026-09,1,1.0
P02931,Motor,Motor,North,2026-09,1,1.0
P02932,Motor,Motor,North,2026-09,1,1.0
P02933,Motor,Motor,North,2026-09,1,1.0
P02934,Motor,Motor,North,2026-09,1,1.0
P02935,Motor,Motor,North,2026-09,1,1.0
P02936,Motor,Motor,North,2026-09,1,1.0
P02937,Motor,Motor,North,2026-09,1,1.0
P02938,Motor,Motor,North,2026-09,1,1.0
P02939,Motor,Motor,North,2026-09,1,1.0
P02940,Motor,Motor,North,2026-09,1,1.0
P02941,Motor,Motor,North,2026-09,1,1.0
P02942,Motor,Motor,North,2026-09,1,1.0
P02943,Motor,Motor,North,2026-09,1,1.0
P02944,Motor,Motor,North,2026-09,1,1.0
P02945,Motor,Motor,North,2026-09,1,1.0
P02946,Motor,Motor,North,2026-09,1,1.0
P02947,Motor,Motor,North,2026-09,1,1.0
P02948,Motor,Motor,North,2026-09,1,1.0
P02949,Motor,Motor,North,2026-09,1,1.0
P02950,Motor,Motor,North,2026-09,1,1.0
P02951,Motor,Motor,North,2026-09,1,1.0
P02952,Motor,Motor,North,2026-09,1,1.0
P02953,Motor,Motor,North,2026-09,1,1.0
P02954,Motor,Motor,North,2026-09,1,1.0
P02955,Motor,Motor,North,2026-09,1,1.0
P02956,Motor,Motor,North,2026-09,1,1.0
P02957,Motor,Motor,North,2026-09,1,1.0
P02958,Motor,Motor,North,2026-09,1,1.0
P02959,Motor,Motor,North,2026-09,1,1.0
P02960,Motor,Motor,North,2026-09,1,1.0
P02961,Motor,Motor,North,2026-09,1,1.0
P02962,Motor,Motor,North,2026-09,1,1.0
P02963,Motor,Motor,North,2026-09,1,1.0
P02964,Motor,Motor,North,2026-09,1,1.0
P02965,Motor,Motor,North,2026-09,1,1.0
P02966,Motor,Motor,North,2026-09,1,1.0
P02967,Motor,Motor,North,2026-09,1,1.0
P02968,Motor,Motor,North,2026-09,1,1.0
P02969,Motor,Motor,North,2026-09,1,1.0
P02970,Motor,Motor,North,2026-09,1,1.0
P02971,Motor,Motor,North,2026-09,1,1.0
P02972,Motor,Motor,North,2026-09,1,1.0
P02973,Motor,Motor,North,2026-09,1,1.0
P02974,Motor,Motor,North,2026-09,1,1.0
P02975,Motor,Motor,North,2026-09,1,1.0
P02976,Motor,Motor,North,2026-09,1,1.0
P02977,Motor,Motor,North,2026-09,1,1.0
P02978,Motor,Motor,North,2026-09,1,1.0
P02979,Motor,Motor,North,2026-09,1,1.0
P02980,Motor,Motor,North,2026-09,1,1.0
P02981,Motor,Motor,North,2026-09,1,1.0
P02982,Motor,Motor,North,2026-09,1,1.0
P02983,Motor,Motor,North,2026-09,1,1.0
P02984,Motor,Motor,North,2026-09,1,1.0
P02985,Motor,Motor,North,2026-09,1,1.0
P02986,Motor,Motor,North,2026-09,1,1.0
P02987,Motor,Motor,North,2026-09,1,1.0
P02988,Motor,Motor,North,2026-09,1,1.0
P02989,Motor,Motor,North,2026-09,1,1.0
P02990,Motor,Motor,North,2026-09,1,1.0
P02991,Motor,Motor,North,2026-09,1,1.0
P02992,Motor,Motor,North,2026-09,1,1.0
P02993,Motor,Motor,North,2026-09,1,1.0
P02994,Motor,Motor,North,2026-09,1,1.0
P02995,Motor,Motor,North,2026-09,1,1.0
P02996,Motor,Motor,North,2026-09,1,1.0
P02997,Motor,Motor,North,2026-09,1,1.0
P02998,Motor,Motor,North,2026-09,1,1.0
P02999,Motor,Motor,North,2026-09,1,1.0
P03000,Motor,Motor,North,2026-09,1,1.0
P03001,Motor,Motor,North,2026-09,1,1.0
P03002,Motor,Motor,North,2026-09,1,1.0
P03003,Motor,Motor,North,2026-09,1,1.0
P03004,Motor,Motor,North,2026-09,1,1.0
P03005,Motor,Motor,North,2026-09,1,1.0
P03006,Motor,Motor,North,2026-09,1,1.0
P03007,Motor,Motor,North,2026-09,1,1.0
P03008,Motor,Motor,North,2026-09,1,1.0
P03009,Motor,Motor,North,2026-09,1,1.0
P03010,Motor,Motor,North,2026-09,1,1.0
P03011,Motor,Motor,North,2026-09,1,1.0
P03012,Motor,Motor,North,2026-09,1,1.0
P03013,Motor,Motor,North,2026-09,1,1.0
P03014,Motor,Motor,North,2026-09,1,1.0
P03015,Motor,Motor,North,2026-09,1,1.0
P03016,Motor,Motor,North,2026-09,1,1.0
P03017,Motor,Motor,North,2026-09,1,1.0
P03018,Motor,Motor,North,2026-09,1,1.0
P03019,Motor,Motor,North,2026-09,1,1.0
P03020,Motor,Motor,North,2026-09,1,1.0
P03021,Motor,Motor,North,2026-09,1,1.0
P03022,Motor,Motor,North,2026-09,1,1.0
P03023,Motor,Motor,North,2026-09,1,1.0
P03024,Motor,Motor,North,2026-09,1,1.0
P03025,Motor,Motor,North,2026-09,1,1.0
P03026,Motor,Motor,North,2026-09,1,1.0
P03027,Motor,Motor,North,2026-09,1,1.0
P03028,Motor,Motor,North,2026-09,1,1.0
P03029,Motor,Motor,North,2026-09,1,1.0
P03030,Motor,Motor,North,2026-09,1,1.0
P03031,Motor,Motor,North,2026-09,1,1.0
P03032,Motor,Motor,North,2026-09,1,1.0
P03033,Motor,Motor,North,2026-09,1,1.0
P03034,Motor,Motor,North,2026-09,1,1.0
P03035,Motor,Motor,North,2026-09,1,1.0
P03036,Motor,Motor,North,2026-09,1,1.0
P03037,Motor,Motor,North,2026-09,1,1.0
P03038,Motor,Motor,North,2026-09,1,1.0
P03039,Motor,Motor,North,2026-09,1,1.0
P03040,Motor,Motor,North,2026-09,1,1.0
P03041,Motor,Motor,North,2026-09,1,1.0
P03042,Motor,Motor,North,2026-09,1,1.0
P03043,Motor,Motor,North,2026-09,1,1.0
P03044,Motor,Motor,North,2026-09,1,1.0
P03045,Motor,Motor,North,2026-09,1,1.0
P03046,Motor,Motor,North,2026-09,1,1.0
P03047,Motor,Motor,North,2026-09,1,1.0
P03048,Motor,Motor,North,2026-09,1,1.0
P03049,Motor,Motor,North,2026-09,1,1.0
P03050,Motor,Motor,North,2026-09,1,1.0
P03051,Motor,Motor,North,2026-09,1,1.0
P03052,Motor,Motor,North,2026-09,1,1.0
P03053,Motor,Motor,North,2026-09,1,1.0
P03054,Motor,Motor,North,2026-09,1,1.0
P03055,Motor,Motor,North,2026-09,1,1.0
P03056,Motor,Motor,North,2026-09,1,1.0
P03057,Motor,Motor,North,2026-09,1,1.0
P03058,Motor,Motor,North,2026-09,1,1.0
P03059,Motor,Motor,North,2026-09,1,1.0
P03060,Motor,Motor,North,2026-09,1,1.0
P03061,Motor,Motor,North,2026-09,1,1.0
P03062,Motor,Motor,North,2026-09,1,1.0
P03063,Motor,Motor,North,2026-09,1,1.0
P03064,Motor,Motor,North,2026-09,1,1.0
P03065,Motor,Motor,North,2026-09,1,1.0
P03066,Motor,Motor,North,2026-09,1,1.0
P03067,Motor,Motor,North,2026-09,1,1.0
P03068,Motor,Motor,North,2026-09,1,1.0
P03069,Motor,Motor,North,2026-09,1,1.0
P03070,Motor,Motor,North,2026-09,1,1.0
P03071,Motor,Motor,North,2026-09,1,1.0
P03072,Motor,Motor,North,2026-09,1,1.0
P03073,Motor,Motor,North,2026-09,1,1.0
P03074,Motor,Motor,North,2026-09,1,1.0
P03075,Motor,Motor,North,2026-09,1,1.0
P03076,Motor,Motor,North,2026-09,1,1.0
P03077,Motor,Motor,North,2026-09,1,1.0
P03078,Motor,Motor,North,2026-09,1,1.0
P03079,Motor,Motor,North,2026-09,1,1.0
P03080,Motor,Motor,North,2026-09,1,1.0
P03081,Motor,Motor,North,2026-09,1,1.0
P03082,Motor,Motor,North,2026-09,1,1.0
P03083,Motor,Motor,North,2026-09,1,1.0
P03084,Motor,Motor,North,2026-09,1,1.0
P03085,Motor,Motor,North,2026-09,1,1.0
P03086,Motor,Motor,North,2026-09,1,1.0
P03087,Motor,Motor,North,2026-09,1,1.0
P03088,Motor,Motor,North,2026-09,1,1.0
P03089,Motor,Motor,North,2026-09,1,1.0
P03090,Motor,Motor,North,2026-09,1,1.0
P03091,Motor,Motor,North,2026-09,1,1.0
P03092,Motor,Motor,North,2026-09,1,1.0
P03093,Motor,Motor,North,2026-09,1,1.0
P03094,Motor,Motor,North,2026-09,1,1.0
P03095,Motor,Motor,North,2026-09,1,1.0
P03096,Motor,Motor,North,2026-09,1,1.0
P03097,Motor,Motor,North,2026-09,1,1.0
P03098,Motor,Motor,North,2026-09,1,1.0
P03099,Motor,Motor,North,2026-09,1,1.0
P03100,Motor,Motor,North,2026-09,1,1.0
P03101,Motor,Motor,North,2026-09,1,1.0
P03102,Motor,Motor,North,2026-09,1,1.0
P03103,Motor,Motor,North,2026-09,1,1.0
P03104,Motor,Motor,North,2026-09,1,1.0
P03105,Motor,Motor,North,2026-09,1,1.0
P03106,Motor,Motor,North,2026-09,1,1.0
P03107,Motor,Motor,North,2026-09,1,1.0
P03108,Motor,Motor,North,2026-09,1,1.0
P03109,Motor,Motor,North,2026-09,1,1.0
P03110,Motor,Motor,North,2026-09,1,1.0
P03111,Motor,Motor,North,2026-09,1,1.0
P03112,Motor,Motor,North,2026-09,1,1.0
P03113,Motor,Motor,North,2026-09,1,1.0
P03114,Motor,Motor,North,2026-09,1,1.0
P03115,Motor,Motor,North,2026-09,1,1.0
P03116,Motor,Motor,North,2026-09,1,1.0
P03117,Motor,Motor,North,2026-09,1,1.0
P03118,Motor,Motor,North,2026-09,1,1.0
P03119,Motor,Motor,North,2026-09,1,1.0
P03120,Motor,Motor,North,2026-09,1,1.0
P03121,Motor,Motor,North,2026-09,1,1.0
P03122,Motor,Motor,North,2026-09,1,1.0
P03123,Motor,Motor,North,2026-09,1,1.0
P03124,Motor,Motor,North,2026-09,1,1.0
P03125,Motor,Motor,North,2026-09,1,1.0
P03126,Motor,Motor,North,2026-09,1,1.0
P03127,Motor,Motor,North,2026-09,1,1.0
P03128,Motor,Motor,North,2026-09,1,1.0
P03129,Motor,Motor,North,2026-09,1,1.0
P03130,Motor,Motor,North,2026-09,1,1.0
P03131,Motor,Motor,North,2026-09,1,1.0
P03132,Motor,Motor,North,2026-09,1,1.0
P03133,Motor,Motor,North,2026-09,1,1.0
P03134,Motor,Motor,North,2026-09,1,1.0
P03135,Motor,Motor,North,2026-09,1,1.0
P03136,Motor,Motor,North,2026-09,1,1.0
P03137,Motor,Motor,North,2026-09,1,1.0
P03138,Motor,Motor,North,2026-09,1,1.0
P03139,Motor,Motor,North,2026-09,1,1.0
P03140,Motor,Motor,North,2026-09,1,1.0
P03141,Motor,Motor,North,2026-09,1,1.0
P03142,Motor,Motor,North,2026-09,1,1.0
P03143,Motor,Motor,North,2026-09,1,1.0
P03144,Motor,Motor,North,2026-09,1,1.0
P03145,Motor,Motor,North,2026-09,1,1.0
P03146,Motor,Motor,North,2026-09,1,1.0
P03147,Motor,Motor,North,2026-09,1,1.0
P03148,Motor,Motor,North,2026-09,1,1.0
P03149,Motor,Motor,North,2026-09,1,1.0
P03150,Motor,Motor,North,2026-09,1,1.0
P03151,Motor,Motor,North,2026-09,1,1.0
P03152,Motor,Motor,North,2026-09,1,1.0
P03153,Motor,Motor,North,2026-09,1,1.0
P03154,Motor,Motor,North,2026-09,1,1.0
P03155,Motor,Motor,North,2026-09,1,1.0
P03156,Motor,Motor,North,2026-09,1,1.0
P03157,Motor,Motor,North,2026-09,1,1.0
P03158,Motor,Motor,North,2026-09,1,1.0
P03159,Motor,Motor,North,2026-09,1,1.0
P03160,Motor,Motor,North,2026-09,1,1.0
P03161,Motor,Motor,North,2026-09,1,1.0
P03162,Motor,Motor,North,2026-09,1,1.0
P03163,Motor,Motor,North,2026-09,1,1.0
P03164,Motor,Motor,North,2026-09,1,1.0
P03165,Motor,Motor,North,2026-09,1,1.0
P03166,Motor,Motor,North,2026-09,1,1.0
P03167,Motor,Motor,North,2026-09,1,1.0
P03168,Motor,Motor,North,2026-09,1,1.0
P03169,Motor,Motor,North,2026-09,1,1.0
P03170,Motor,Motor,North,2026-09,1,1.0
P03171,Motor,Motor,North,2026-09,1,1.0
P03172,Motor,Motor,North,2026-09,1,1.0
P03173,Motor,Motor,North,2026-09,1,1.0
P03174,Motor,Motor,North,2026-09,1,1.0
P03175,Motor,Motor,North,2026-09,1,1.0
P03176,Motor,Motor,North,2026-09,1,1.0
P03177,Motor,Motor,North,2026-09,1,1.0
P03178,Motor,Motor,North,2026-09,1,1.0
P03179,Motor,Motor,North,2026-09,1,1.0
P03180,Motor,Motor,North,2026-09,1,1.0
P03181,Motor,Motor,North,2026-09,1,1.0
P03182,Motor,Motor,North,2026-09,1,1.0
P03183,Motor,Motor,North,2026-09,1,1.0
P03184,Motor,Motor,North,2026-09,1,1.0
P03185,Motor,Motor,North,2026-09,1,1.0
P03186,Motor,Motor,North,2026-09,1,1.0
P03187,Motor,Motor,North,2026-09,1,1.0
P03188,Motor,Motor,North,2026-09,1,1.0
P03189,Motor,Motor,North,2026-09,1,1.0
P03190,Motor,Motor,North,2026-09,1,1.0
P03191,Motor,Motor,North,2026-09,1,1.0
P03192,Motor,Motor,North,2026-09,1,1.0
P03193,Motor,Motor,North,2026-09,1,1.0
P03194,Motor,Motor,North,2026-09,1,1.0
P03195,Motor,Motor,North,2026-09,1,1.0
P03196,Motor,Motor,North,2026-09,1,1.0
P03197,Motor,Motor,North,2026-09,1,1.0
P03198,Motor,Motor,North,2026-09,1,1.0
P03199,Motor,Motor,North,2026-09,1,1.0
P03200,Motor,Motor,North,2026-09,1,1.0
P03201,Motor,Motor,North,2026-09,1,1.0
P03202,Motor,Motor,North,2026-09,1,1.0
P03203,Motor,Motor,North,2026-09,1,1.0
P03204,Motor,Motor,South,2026-09,1,1.0
P03205,Motor,Motor,South,2026-09,1,1.0
P03206,Motor,Motor,South,2026-09,1,1.0
P03207,Motor,Motor,South,2026-09,1,1.0
P03208,Motor,Motor,South,2026-09,1,1.0
P03209,Motor,Motor,South,2026-09,1,1.0
P03210,Motor,Motor,South,2026-09,1,1.0
P03211,Motor,Motor,South,2026-09,1,1.0
P03212,Motor,Motor,South,2026-09,1,1.0
P03213,Motor,Motor,South,2026-09,1,1.0
P03214,Motor,Motor,South,2026-09,1,1.0
P03215,Motor,Motor,South,2026-09,1,1.0
P03216,Motor,Motor,South,2026-09,1,1.0
P03217,Motor,Motor,South,2026-09,1,1.0
P03218,Motor,Motor,South,2026-09,1,1.0
P03219,Motor,Motor,South,2026-09,1,1.0
P03220,Motor,Motor,South,2026-09,1,1.0
P03221,Motor,Motor,South,2026-09,1,1.0
P03222,Motor,Motor,South,2026-09,1,1.0
P03223,Motor,Motor,South,2026-09,1,1.0
P03224,Motor,Motor,South,2026-09,1,1.0
P03225,Motor,Motor,South,2026-09,1,1.0
P03226,Motor,Motor,South,2026-09,1,1.0
P03227,Motor,Motor,South,2026-09,1,1.0
P03228,Motor,Motor,South,2026-09,1,1.0
P03229,Motor,Motor,South,2026-09,1,1.0
P03230,Motor,Motor,South,2026-09,1,1.0
P03231,Motor,Motor,South,2026-09,1,1.0
P03232,Motor,Motor,South,2026-09,1,1.0
P03233,Motor,Motor,South,2026-09,1,1.0
P03234,Motor,Motor,South,2026-09,1,1.0
P03235,Motor,Motor,South,2026-09,1,1.0
P03236,Motor,Motor,South,2026-09,1,1.0
P03237,Motor,Motor,South,2026-09,1,1.0
P03238,Motor,Motor,South,2026-09,1,1.0
P03239,Motor,Motor,South,2026-09,1,1.0
P03240,Motor,Motor,South,2026-09,1,1.0
P03241,Motor,Motor,South,2026-09,1,1.0
P03242,Motor,Motor,South,2026-09,1,1.0
P03243,Motor,Motor,South,2026-09,1,1.0
P03244,Motor,Motor,South,2026-09,1,1.0
P03245,Motor,Motor,South,2026-09,1,1.0
P03246,Motor,Motor,South,2026-09,1,1.0
P03247,Motor,Motor,South,2026-09,1,1.0
P03248,Motor,Motor,South,2026-09,1,1.0
P03249,Motor,Motor,South,2026-09,1,1.0
P03250,Motor,Motor,South,2026-09,1,1.0
P03251,Motor,Motor,South,2026-09,1,1.0
P03252,Motor,Motor,South,2026-09,1,1.0
P03253,Motor,Motor,South,2026-09,1,1.0
P03254,Motor,Motor,South,2026-09,1,1.0
P03255,Motor,Motor,South,2026-09,1,1.0
P03256,Motor,Motor,South,2026-09,1,1.0
P03257,Motor,Motor,South,2026-09,1,1.0
P03258,Motor,Motor,South,2026-09,1,1.0
P03259,Motor,Motor,South,2026-09,1,1.0
P03260,Motor,Motor,South,2026-09,1,1.0
P03261,Motor,Motor,South,2026-09,1,1.0
P03262,Motor,Motor,South,2026-09,1,1.0
P03263,Motor,Motor,South,2026-09,1,1.0
P03264,Motor,Motor,South,2026-09,1,1.0
P03265,Motor,Motor,South,2026-09,1,1.0
P03266,Motor,Motor,South,2026-09,1,1.0
P03267,Motor,Motor,South,2026-09,1,1.0
P03268,Motor,Motor,South,2026-09,1,1.0
P03269,Motor,Motor,South,2026-09,1,1.0
P03270,Motor,Motor,South,2026-09,1,1.0
P03271,Motor,Motor,South,2026-09,1,1.0
P03272,Motor,Motor,South,2026-09,1,1.0
P03273,Motor,Motor,South,2026-09,1,1.0
P03274,Motor,Motor,South,2026-09,1,1.0
P03275,Motor,Motor,South,2026-09,1,1.0
P03276,Motor,Motor,South,2026-09,1,1.0
P03277,Motor,Motor,South,2026-09,1,1.0
P03278,Motor,Motor,South,2026-09,1,1.0
P03279,Motor,Motor,South,2026-09,1,1.0
P03280,Motor,Motor,South,2026-09,1,1.0
P03281,Motor,Motor,South,2026-09,1,1.0
P03282,Motor,Motor,South,2026-09,1,1.0
P03283,Motor,Motor,South,2026-09,1,1.0
P03284,Motor,Motor,South,2026-09,1,1.0
P03285,Motor,Motor,South,2026-09,1,1.0
P03286,Motor,Motor,South,2026-09,1,1.0
P03287,Motor,Motor,South,2026-09,1,1.0
P03288,Motor,Motor,South,2026-09,1,1.0
P03289,Motor,Motor,South,2026-09,1,1.0
P03290,Motor,Motor,South,2026-09,1,1.0
P03291,Motor,Motor,South,2026-09,1,1.0
P03292,Motor,Motor,South,2026-09,1,1.0
P03293,Motor,Motor,South,2026-09,1,1.0
P03294,Motor,Motor,South,2026-09,1,1.0
P03295,Motor,Motor,South,2026-09,1,1.0
P03296,Motor,Motor,South,2026-09,1,1.0
P03297,Motor,Motor,South,2026-09,1,1.0
P03298,Motor,Motor,South,2026-09,1,1.0
P03299,Motor,Motor,South,2026-09,1,1.0
P03300,Motor,Motor,South,2026-09,1,1.0
P03301,Motor,Motor,South,2026-09,1,1.0
P03302,Motor,Motor,South,2026-09,1,1.0
P03303,Motor,Motor,South,2026-09,1,1.0
P03304,Motor,Motor,South,2026-09,1,1.0
P03305,Motor,Motor,South,2026-09,1,1.0
P03306,Motor,Motor,South,2026-09,1,1.0
P03307,Motor,Motor,South,2026-09,1,1.0
P03308,Motor,Motor,South,2026-09,1,1.0
P03309,Motor,Motor,South,2026-09,1,1.0
P03310,Motor,Motor,South,2026-09,1,1.0
P03311,Motor,Motor,South,2026-09,1,1.0
P03312,Motor,Motor,South,2026-09,1,1.0
P03313,Motor,Motor,South,2026-09,1,1.0
P03314,Motor,Motor,South,2026-09,1,1.0
P03315,Motor,Motor,South,2026-09,1,1.0
P03316,Motor,Motor,South,2026-09,1,1.0
P03317,Motor,Motor,South,2026-09,1,1.0
P03318,Motor,Motor,South,2026-09,1,1.0
P03319,Motor,Motor,South,2026-09,1,1.0
P03320,Motor,Motor,South,2026-09,1,1.0
P03321,Motor,Motor,South,2026-09,1,1.0
P03322,Motor,Motor,South,2026-09,1,1.0
P03323,Motor,Motor,South,2026-09,1,1.0
P03324,Motor,Motor,South,2026-09,1,1.0
P03325,Motor,Motor,South,2026-09,1,1.0
P03326,Motor,Motor,South,2026-09,1,1.0
P03327,Motor,Motor,South,2026-09,1,1.0
P03328,Motor,Motor,South,2026-09,1,1.0
P03329,Motor,Motor,South,2026-09,1,1.0
P03330,Motor,Motor,South,2026-09,1,1.0
P03331,Motor,Motor,South,2026-09,1,1.0
P03332,Motor,Motor,South,2026-09,1,1.0
P03333,Motor,Motor,South,2026-09,1,1.0
P03334,Motor,Motor,South,2026-09,1,1.0
P03335,Motor,Motor,South,2026-09,1,1.0
P03336,Motor,Motor,South,2026-09,1,1.0
P03337,Motor,Motor,South,2026-09,1,1.0
P03338,Motor,Motor,South,2026-09,1,1.0
P03339,Motor,Motor,South,2026-09,1,1.0
P03340,Motor,Motor,South,2026-09,1,1.0
P03341,Motor,Motor,South,2026-09,1,1.0
P03342,Motor,Motor,South,2026-09,1,1.0
P03343,Motor,Motor,South,2026-09,1,1.0
P03344,Motor,Motor,South,2026-09,1,1.0
P03345,Motor,Motor,South,2026-09,1,1.0
P03346,Motor,Motor,South,2026-09,1,1.0
P03347,Motor,Motor,South,2026-09,1,1.0
P03348,Motor,Motor,South,2026-09,1,1.0
P03349,Motor,Motor,South,2026-09,1,1.0
P03350,Motor,Motor,South,2026-09,1,1.0
P03351,Motor,Motor,South,2026-09,1,1.0
P03352,Motor,Motor,South,2026-09,1,1.0
P03353,Motor,Motor,South,2026-09,1,1.0
P03354,Motor,Motor,South,2026-09,1,1.0
P03355,Motor,Motor,South,2026-09,1,1.0
P03356,Motor,Motor,South,2026-09,1,1.0
P03357,Motor,Motor,South,2026-09,1,1.0
P03358,Motor,Motor,South,2026-09,1,1.0
P03359,Motor,Motor,South,2026-09,1,1.0
P03360,Motor,Motor,South,2026-09,1,1.0
P03361,Motor,Motor,South,2026-09,1,1.0
P03362,Motor,Motor,South,2026-09,1,1.0
P03363,Motor,Motor,South,2026-09,1,1.0
P03364,Motor,Motor,South,2026-09,1,1.0
P03365,Motor,Motor,South,2026-09,1,1.0
P03366,Motor,Motor,South,2026-09,1,1.0
P03367,Motor,Motor,South,2026-09,1,1.0
P03368,Motor,Motor,South,2026-09,1,1.0
P03369,Motor,Motor,South,2026-09,1,1.0
P03370,Motor,Motor,South,2026-09,1,1.0
P03371,Motor,Motor,South,2026-09,1,1.0
P03372,Motor,Motor,South,2026-09,1,1.0
P03373,Motor,Motor,South,2026-09,1,1.0
P03374,Motor,Motor,South,2026-09,1,1.0
P03375,Motor,Motor,South,2026-09,1,1.0
P03376,Motor,Motor,South,2026-09,1,1.0
P03377,Motor,Motor,South,2026-09,1,1.0
P03378,Motor,Motor,South,2026-09,1,1.0
P03379,Motor,Motor,South,2026-09,1,1.0
P03380,Motor,Motor,South,2026-09,1,1.0
P03381,Motor,Motor,South,2026-09,1,1.0
P03382,Motor,Motor,South,2026-09,1,1.0
P03383,Motor,Motor,South,2026-09,1,1.0
P03384,Motor,Motor,South,2026-09,1,1.0
P03385,Motor,Motor,South,2026-09,1,1.0
P03386,Motor,Motor,South,2026-09,1,1.0
P03387,Motor,Motor,South,2026-09,1,1.0
P03388,Motor,Motor,South,2026-09,1,1.0
P03389,Motor,Motor,South,2026-09,1,1.0
P03390,Motor,Motor,South,2026-09,1,1.0
P03391,Motor,Motor,South,2026-09,1,1.0
P03392,Motor,Motor,South,2026-09,1,1.0
P03393,Motor,Motor,South,2026-09,1,1.0
P03394,Motor,Motor,South,2026-09,1,1.0
P03395,Motor,Motor,South,2026-09,1,1.0
P03396,Motor,Motor,South,2026-09,1,1.0
P03397,Motor,Motor,South,2026-09,1,1.0
P03398,Motor,Motor,South,2026-09,1,1.0
P03399,Motor,Motor,South,2026-09,1,1.0
P03400,Motor,Motor,South,2026-09,1,1.0
P03401,Motor,Motor,South,2026-09,1,1.0
P03402,Motor,Motor,South,2026-09,1,1.0
P03403,Motor,Motor,South,2026-09,1,1.0
P03404,Motor,Motor,South,2026-09,1,1.0
P03405,Motor,Motor,South,2026-09,1,1.0
P03406,Motor,Motor,South,2026-09,1,1.0
P03407,Motor,Motor,South,2026-09,1,1.0
P03408,Motor,Motor,South,2026-09,1,1.0
P03409,Motor,Motor,South,2026-09,1,1.0
P03410,Motor,Motor,South,2026-09,1,1.0
P03411,Motor,Motor,South,2026-09,1,1.0
P03412,Motor,Motor,South,2026-09,1,1.0
P03413,Motor,Motor,South,2026-09,1,1.0
P03414,Motor,Motor,South,2026-09,1,1.0
P03415,Motor,Motor,South,2026-09,1,1.0
P03416,Motor,Motor,South,2026-09,1,1.0
P03417,Motor,Motor,South,2026-09,1,1.0
P03418,Motor,Motor,South,2026-09,1,1.0
P03419,Motor,Motor,South,2026-09,1,1.0
P03420,Motor,Motor,South,2026-09,1,1.0
P03421,Motor,Motor,South,2026-09,1,1.0
P03422,Motor,Motor,South,2026-09,1,1.0
P03423,Motor,Motor,South,2026-09,1,1.0
P03424,Motor,Motor,South,2026-09,1,1.0
P03425,Motor,Motor,South,2026-09,1,1.0
P03426,Motor,Motor,South,2026-09,1,1.0
P03427,Motor,Motor,South,2026-09,1,1.0
P03428,Motor,Motor,South,2026-09,1,1.0
P03429,Motor,Motor,South,2026-09,1,1.0
P03430,Motor,Motor,South,2026-09,1,1.0
P03431,Motor,Motor,South,2026-09,1,1.0
P03432,Motor,Motor,South,2026-09,1,1.0
P03433,Motor,Motor,South,2026-09,1,1.0
P03434,Motor,Motor,South,2026-09,1,1.0
P03435,Motor,Motor,South,2026-09,1,1.0
P03436,Motor,Motor,South,2026-09,1,1.0
P03437,Motor,Motor,South,2026-09,1,1.0
P03438,Motor,Motor,South,2026-09,1,1.0
P03439,Motor,Motor,South,2026-09,1,1.0
