policy_id,product,segment,region,period,written_premium,earned_premium
P08765,Motor,Motor,North,2026-08,20379,19785
P08766,Motor,Motor,North,2026-08,5563,5401
P08767,Motor,Motor,North,2026-08,32501,31554
P08768,Motor,Motor,North,2026-08,27602,26798
P08769,Motor,Motor,North,2026-08,18680,18136
P08770,Motor,Motor,North,2026-08,23956,23258
P08771,Motor,Motor,North,2026-08,18411,17875
P08772,Motor,Motor,North,2026-08,25705,24956
P08773,Motor,Motor,North,2026-08,9098,8833
P08774,Motor,Motor,North,2026-08,17588,17076
P08775,Motor,Motor,North,2026-08,14573,14149
P08776,Motor,Motor,North,2026-08,17951,17428
P08777,Motor,Motor,North,2026-08,17701,17185
P08778,Motor,Motor,North,2026-08,9336,9064
P08779,Motor,Motor,North,2026-08,32014,31082
P08780,Motor,Motor,North,2026-08,5864,5693
P08781,Motor,Motor,North,2026-08,5716,5550
P08782,Motor,Motor,North,2026-08,15604,15150
P08783,Motor,Motor,North,2026-08,22324,21674
P08784,Motor,Motor,North,2026-08,10331,10030
P08785,Motor,Motor,North,2026-08,19952,19371
P08786,Motor,Motor,North,2026-08,25110,24379
P08787,Motor,Motor,North,2026-08,8002,7769
P08788,Motor,Motor,North,2026-08,32231,31292
P08789,Motor,Motor,North,2026-08,14604,14179
P08790,Motor,Motor,North,2026-08,22924,22256
P08791,Motor,Motor,North,2026-08,8455,8209
P08792,Motor,Motor,North,2026-08,24749,24028
P08793,Motor,Motor,North,2026-08,28313,27488
P08794,Motor,Motor,North,2026-08,8308,8066
P08795,Motor,Motor,North,2026-08,8867,8609
P08796,Motor,Motor,North,2026-08,13090,12709
P08797,Motor,Motor,North,2026-08,5767,5599
P08798,Motor,Motor,North,2026-08,32275,31335
P08799,Motor,Motor,North,2026-08,21726,21093
P08800,Motor,Motor,North,2026-08,21976,21336
P08801,Motor,Motor,North,2026-08,31538,30619
P08802,Motor,Motor,North,2026-08,28084,27266
P08803,Motor,Motor,North,2026-08,27600,26796
P08804,Motor,Motor,North,2026-08,14681,14253
P08805,Motor,Motor,North,2026-08,14555,14131
P08806,Motor,Motor,North,2026-08,13382,12992
P08807,Motor,Motor,North,2026-08,14876,14443
P08808,Motor,Motor,North,2026-08,15497,15046
P08809,Motor,Motor,North,2026-08,9252,8983
P08810,Motor,Motor,North,2026-08,15129,14688
P08811,Motor,Motor,North,2026-08,17600,17087
P08812,Motor,Motor,North,2026-08,13861,13457
P08813,Motor,Motor,North,2026-08,9942,9652
P08814,Motor,Motor,North,2026-08,15603,15149
P08815,Motor,Motor,North,2026-08,18529,17989
P08816,Motor,Motor,North,2026-08,25055,24325
P08817,Motor,Motor,North,2026-08,24797,24075
P08818,Motor,Motor,North,2026-08,10958,10639
P08819,Motor,Motor,North,2026-08,6440,6252
P08820,Motor,Motor,North,2026-08,13709,13310
P08821,Motor,Motor,North,2026-08,9718,9435
P08822,Motor,Motor,North,2026-08,16213,15741
P08823,Motor,Motor,North,2026-08,32093,31158
P08824,Motor,Motor,North,2026-08,10370,10068
P08825,Motor,Motor,North,2026-08,14119,13708
P08826,Motor,Motor,North,2026-08,25174,24441
P08827,Motor,Motor,North,2026-08,19298,18736
P08828,Motor,Motor,North,2026-08,6637,6444
P08829,Motor,Motor,North,2026-08,9843,9556
P08830,Motor,Motor,North,2026-08,30893,29993
P08831,Motor,Motor,North,2026-08,8250,8010
P08832,Motor,Motor,North,2026-08,22725,22063
P08833,Motor,Motor,North,2026-08,27004,26217
P08834,Motor,Motor,North,2026-08,12666,12297
P08835,Motor,Motor,North,2026-08,25173,24440
P08836,Motor,Motor,North,2026-08,10065,9772
P08837,Motor,Motor,North,2026-08,13191,12807
P08838,Motor,Motor,North,2026-08,13928,13522
P08839,Motor,Motor,North,2026-08,32557,31609
P08840,Motor,Motor,North,2026-08,11282,10953
P08841,Motor,Motor,North,2026-08,8959,8698
P08842,Motor,Motor,North,2026-08,30632,29740
P08843,Motor,Motor,North,2026-08,9849,9562
P08844,Motor,Motor,North,2026-08,29369,28514
P08845,Motor,Motor,North,2026-08,23143,22469
P08846,Motor,Motor,North,2026-08,21140,20524
P08847,Motor,Motor,North,2026-08,25888,25134
P08848,Motor,Motor,North,2026-08,25199,24465
P08849,Motor,Motor,North,2026-08,8450,8204
P08850,Motor,Motor,North,2026-08,32640,31689
P08851,Motor,Motor,North,2026-08,31073,30168
P08852,Motor,Motor,North,2026-08,29841,28972
P08853,Motor,Motor,North,2026-08,22377,21725
P08854,Motor,Motor,North,2026-08,19669,19096
P08855,Motor,Motor,North,2026-08,20036,19452
P08856,Motor,Motor,North,2026-08,5849,5679
P08857,Motor,Motor,North,2026-08,19034,18480
P08858,Motor,Motor,North,2026-08,22417,21764
P08859,Motor,Motor,North,2026-08,23368,22687
P08860,Motor,Motor,North,2026-08,14481,14059
P08861,Motor,Motor,North,2026-08,18267,17735
P08862,Motor,Motor,North,2026-08,22758,22095
P08863,Motor,Motor,North,2026-08,17098,16600
P08864,Motor,Motor,North,2026-08,31624,30703
P08865,Motor,Motor,North,2026-08,24639,23921
P08866,Motor,Motor,North,2026-08,5478,5318
P08867,Motor,Motor,North,2026-08,6076,5899
P08868,Motor,Motor,North,2026-08,24227,23521
P08869,Motor,Motor,North,2026-08,16672,16186
P08870,Motor,Motor,North,2026-08,28286,27462
P08871,Motor,Motor,North,2026-08,10151,9855
P08872,Motor,Motor,North,2026-08,5818,5649
P08873,Motor,Motor,North,2026-08,16003,15537
P08874,Motor,Motor,North,2026-08,25472,24730
P08875,Motor,Motor,North,2026-08,31886,30957
P08876,Motor,Motor,North,2026-08,29489,28630
P08877,Motor,Motor,North,2026-08,18615,18073
P08878,Motor,Motor,North,2026-08,27561,26758
P08879,Motor,Motor,North,2026-08,7356,7142
P08880,Motor,Motor,North,2026-08,21015,20403
P08881,Motor,Motor,North,2026-08,30595,29704
P08882,Motor,Motor,North,2026-08,16229,15756
P08883,Motor,Motor,North,2026-08,31568,30649
P08884,Motor,Motor,North,2026-08,11447,11114
P08885,Motor,Motor,North,2026-08,8317,8075
P08886,Motor,Motor,North,2026-08,19722,19148
P08887,Motor,Motor,North,2026-08,30131,29253
P08888,Motor,Motor,North,2026-08,13913,13508
P08889,Motor,Motor,North,2026-08,27217,26424
P08890,Motor,Motor,North,2026-08,10047,9754
P08891,Motor,Motor,North,2026-08,25731,24982
P08892,Motor,Motor,North,2026-08,20600,20000
P08893,Motor,Motor,North,2026-08,10205,9908
P08894,Motor,Motor,North,2026-08,24984,24256
P08895,Motor,Motor,North,2026-08,24865,24141
P08896,Motor,Motor,North,2026-08,19469,18902
P08897,Motor,Motor,North,2026-08,11578,11241
P08898,Motor,Motor,North,2026-08,9042,8779
P08899,Motor,Motor,North,2026-08,31491,30574
P08900,Motor,Motor,North,2026-08,23288,22610
P08901,Motor,Motor,North,2026-08,27464,26664
P08902,Motor,Motor,North,2026-08,24409,23698
P08903,Motor,Motor,North,2026-08,28014,27198
P08904,Motor,Motor,North,2026-08,9864,9577
P08905,Motor,Motor,North,2026-08,18965,18413
P08906,Motor,Motor,North,2026-08,23596,22909
P08907,Motor,Motor,North,2026-08,8255,8015
P08908,Motor,Motor,North,2026-08,9523,9246
P08909,Motor,Motor,North,2026-08,22695,22034
P08910,Motor,Motor,North,2026-08,29082,28235
P08911,Motor,Motor,North,2026-08,23414,22732
P08912,Motor,Motor,North,2026-08,6427,6240
P08913,Motor,Motor,North,2026-08,31850,30922
P08914,Motor,Motor,North,2026-08,9239,8970
P08915,Motor,Motor,North,2026-08,11771,11428
P08916,Motor,Motor,North,2026-08,31973,31042
P08917,Motor,Motor,North,2026-08,26424,25654
P08918,Motor,Motor,North,2026-08,30929,30028
P08919,Motor,Motor,North,2026-08,27393,26595
P08920,Motor,Motor,North,2026-08,23178,22503
P08921,Motor,Motor,North,2026-08,13186,12802
P08922,Motor,Motor,North,2026-08,14338,13920
P08923,Motor,Motor,North,2026-08,31219,30310
P08924,Motor,Motor,North,2026-08,28862,28021
P08925,Motor,Motor,North,2026-08,15225,14782
P08926,Motor,Motor,North,2026-08,15600,15146
P08927,Motor,Motor,North,2026-08,13543,13149
P08928,Motor,Motor,North,2026-08,14317,13900
P08929,Motor,Motor,North,2026-08,28863,28022
P08930,Motor,Motor,North,2026-08,5729,5562
P08931,Motor,Motor,North,2026-08,17308,16804
P08932,Motor,Motor,North,2026-08,31099,30193
P08933,Motor,Motor,North,2026-08,20209,19620
P08934,Motor,Motor,North,2026-08,17701,17185
P08935,Motor,Motor,North,2026-08,13943,13537
P08936,Motor,Motor,North,2026-08,7454,7237
P08937,Motor,Motor,North,2026-08,11551,11215
P08938,Motor,Motor,North,2026-08,7904,7674
P08939,Motor,Motor,North,2026-08,8890,8631
P08940,Motor,Motor,North,2026-08,9892,9604
P08941,Motor,Motor,North,2026-08,13661,13263
P08942,Motor,Motor,North,2026-08,5742,5575
P08943,Motor,Motor,North,2026-08,31298,30386
P08944,Motor,Motor,North,2026-08,8812,8555
P08945,Motor,Motor,North,2026-08,15869,15407
P08946,Motor,Motor,North,2026-08,29377,28521
P08947,Motor,Motor,North,2026-08,8342,8099
P08948,Motor,Motor,North,2026-08,18603,18061
P08949,Motor,Motor,North,2026-08,28431,27603
P08950,Motor,Motor,North,2026-08,20599,19999
P08951,Motor,Motor,North,2026-08,11166,10841
P08952,Motor,Motor,North,2026-08,25457,24716
P08953,Motor,Motor,North,2026-08,23984,23285
P08954,Motor,Motor,North,2026-08,15299,14853
P08955,Motor,Motor,North,2026-08,6702,6507
P08956,Motor,Motor,North,2026-08,5657,5492
P08957,Motor,Motor,North,2026-08,27904,27091
P08958,Motor,Motor,North,2026-08,14192,13779
P08959,Motor,Motor,North,2026-08,9192,8924
P08960,Motor,Motor,North,2026-08,19554,18984
P08961,Motor,Motor,North,2026-08,30500,29612
P08962,Motor,Motor,North,2026-08,5673,5508
P08963,Motor,Motor,North,2026-08,6970,6767
P08964,Motor,Motor,North,2026-08,16791,16302
P08965,Motor,Motor,North,2026-08,23837,23143
P08966,Motor,Motor,North,2026-08,18398,17862
P08967,Motor,Motor,North,2026-08,29867,28997
P08968,Motor,Motor,North,2026-08,6642,6449
P08969,Motor,Motor,North,2026-08,14698,14270
P08970,Motor,Motor,North,2026-08,15003,14566
P08971,Motor,Motor,North,2026-08,14698,14270
P08972,Motor,Motor,North,2026-08,18713,18168
P08973,Motor,Motor,North,2026-08,26956,26171
P08974,Motor,Motor,North,2026-08,14092,13682
P08975,Motor,Motor,North,2026-08,25702,24953
P08976,Motor,Motor,North,2026-08,9428,9153
P08977,Motor,Motor,North,2026-08,20701,20098
P08978,Motor,Motor,North,2026-08,15650,15194
P08979,Motor,Motor,North,2026-08,20116,19530
P08980,Motor,Motor,North,2026-08,8375,8131
P08981,Motor,Motor,North,2026-08,31388,30474
P08982,Motor,Motor,North,2026-08,30103,29226
P08983,Motor,Motor,North,2026-08,27931,27117
P08984,Motor,Motor,North,2026-08,29737,28871
P08985,Motor,Motor,North,2026-08,9434,9159
P08986,Motor,Motor,North,2026-08,19150,18592
P08987,Motor,Motor,North,2026-08,14093,13683
P08988,Motor,Motor,North,2026-08,29590,28728
P08989,Motor,Motor,North,2026-08,10598,10289
P08990,Motor,Motor,North,2026-08,11428,11095
P08991,Motor,Motor,North,2026-08,24130,23427
P08992,Motor,Motor,North,2026-08,7862,7633
P08993,Motor,Motor,North,2026-08,25372,24633
P08994,Motor,Motor,North,2026-08,12739,12368
P08995,Motor,Motor,North,2026-08,23428,22746
P08996,Motor,Motor,North,2026-08,29199,28349
P08997,Motor,Motor,North,2026-08,22032,21390
P08998,Motor,Motor,North,2026-08,11230,10903
P08999,Motor,Motor,North,2026-08,6780,6583
P09000,Motor,Motor,North,2026-08,6657,6463
P09001,Motor,Motor,North,2026-08,7859,7630
P09002,Motor,Motor,North,2026-08,21220,20602
P09003,Motor,Motor,North,2026-08,14919,14484
P09004,Motor,Motor,North,2026-08,12058,11707
P09005,Motor,Motor,North,2026-08,11410,11078
P09006,Motor,Motor,North,2026-08,31255,30345
P09007,Motor,Motor,North,2026-08,8676,8423
P09008,Motor,Motor,North,2026-08,13737,13337
P09009,Motor,Motor,North,2026-08,18272,17740
P09010,Motor,Motor,North,2026-08,5455,5296
P09011,Motor,Motor,North,2026-08,30503,29615
P09012,Motor,Motor,North,2026-08,8139,7902
P09013,Motor,Motor,North,2026-08,24014,23315
P09014,Motor,Motor,North,2026-08,22555,21898
P09015,Motor,Motor,North,2026-08,27459,26659
P09016,Motor,Motor,North,2026-08,23168,22493
P09017,Motor,Motor,North,2026-08,26379,25611
P09018,Motor,Motor,North,2026-08,16905,16413
P09019,Motor,Motor,North,2026-08,18741,18195
P09020,Motor,Motor,North,2026-08,24537,23822
P09021,Motor,Motor,North,2026-08,20911,20302
P09022,Motor,Motor,North,2026-08,19363,18799
P09023,Motor,Motor,North,2026-08,11036,10715
P09024,Motor,Motor,North,2026-08,12466,12103
P09025,Motor,Motor,North,2026-08,15198,14755
P09026,Motor,Motor,North,2026-08,5695,5529
P09027,Motor,Motor,North,2026-08,16800,16311
P09028,Motor,Motor,North,2026-08,5518,5357
P09029,Motor,Motor,North,2026-08,20817,20211
P09030,Motor,Motor,South,2026-08,22954,22285
P09031,Motor,Motor,South,2026-08,19352,18788
P09032,Motor,Motor,South,2026-08,22687,22026
P09033,Motor,Motor,South,2026-08,5079,4931
P09034,Motor,Motor,South,2026-08,6588,6396
P09035,Motor,Motor,South,2026-08,22812,22148
P09036,Motor,Motor,South,2026-08,25465,24723
P09037,Motor,Motor,South,2026-08,23301,22622
P09038,Motor,Motor,South,2026-08,21912,21274
P09039,Motor,Motor,South,2026-08,23039,22368
P09040,Motor,Motor,South,2026-08,23857,23162
P09041,Motor,Motor,South,2026-08,23471,22787
P09042,Motor,Motor,South,2026-08,23817,23123
P09043,Motor,Motor,South,2026-08,6958,6755
P09044,Motor,Motor,South,2026-08,6685,6490
P09045,Motor,Motor,South,2026-08,14247,13832
P09046,Motor,Motor,South,2026-08,18474,17936
P09047,Motor,Motor,South,2026-08,24442,23730
P09048,Motor,Motor,South,2026-08,13576,13181
P09049,Motor,Motor,South,2026-08,12063,11712
P09050,Motor,Motor,South,2026-08,24920,24194
P09051,Motor,Motor,South,2026-08,11409,11077
P09052,Motor,Motor,South,2026-08,25920,25165
P09053,Motor,Motor,South,2026-08,9576,9297
P09054,Motor,Motor,South,2026-08,14206,13792
P09055,Motor,Motor,South,2026-08,15262,14817
P09056,Motor,Motor,South,2026-08,12682,12313
P09057,Motor,Motor,South,2026-08,5163,5013
P09058,Motor,Motor,South,2026-08,11058,10736
P09059,Motor,Motor,South,2026-08,13652,13254
P09060,Motor,Motor,South,2026-08,13041,12661
P09061,Motor,Motor,South,2026-08,25024,24295
P09062,Motor,Motor,South,2026-08,6281,6098
P09063,Motor,Motor,South,2026-08,14954,14518
P09064,Motor,Motor,South,2026-08,6031,5855
P09065,Motor,Motor,South,2026-08,28708,27872
P09066,Motor,Motor,South,2026-08,25142,24410
P09067,Motor,Motor,South,2026-08,30016,29142
P09068,Motor,Motor,South,2026-08,28188,27367
P09069,Motor,Motor,South,2026-08,13096,12715
P09070,Motor,Motor,South,2026-08,22638,21979
P09071,Motor,Motor,South,2026-08,12862,12487
P09072,Motor,Motor,South,2026-08,27631,26826
P09073,Motor,Motor,South,2026-08,15508,15056
P09074,Motor,Motor,South,2026-08,14622,14196
P09075,Motor,Motor,South,2026-08,28287,27463
P09076,Motor,Motor,South,2026-08,26324,25557
P09077,Motor,Motor,South,2026-08,29616,28753
P09078,Motor,Motor,South,2026-08,6766,6569
P09079,Motor,Motor,South,2026-08,11257,10929
P09080,Motor,Motor,South,2026-08,12717,12347
P09081,Motor,Motor,South,2026-08,15853,15391
P09082,Motor,Motor,South,2026-08,17091,16593
P09083,Motor,Motor,South,2026-08,12478,12115
P09084,Motor,Motor,South,2026-08,25148,24416
P09085,Motor,Motor,South,2026-08,10746,10433
P09086,Motor,Motor,South,2026-08,22763,22100
P09087,Motor,Motor,South,2026-08,26705,25927
P09088,Motor,Motor,South,2026-08,20406,19812
P09089,Motor,Motor,South,2026-08,14071,13661
P09090,Motor,Motor,South,2026-08,9849,9562
P09091,Motor,Motor,South,2026-08,8489,8242
P09092,Motor,Motor,South,2026-08,23973,23275
P09093,Motor,Motor,South,2026-08,16990,16495
P09094,Motor,Motor,South,2026-08,6254,6072
P09095,Motor,Motor,South,2026-08,30058,29183
P09096,Motor,Motor,South,2026-08,22123,21479
P09097,Motor,Motor,South,2026-08,26512,25740
P09098,Motor,Motor,South,2026-08,16204,15732
P09099,Motor,Motor,South,2026-08,29337,28483
P09100,Motor,Motor,South,2026-08,10144,9849
P09101,Motor,Motor,South,2026-08,9779,9494
P09102,Motor,Motor,South,2026-08,27684,26878
P09103,Motor,Motor,South,2026-08,27719,26912
P09104,Motor,Motor,South,2026-08,17749,17232
P09105,Motor,Motor,South,2026-08,8272,8031
P09106,Motor,Motor,South,2026-08,12828,12454
P09107,Motor,Motor,South,2026-08,24227,23521
P09108,Motor,Motor,South,2026-08,26559,25785
P09109,Motor,Motor,South,2026-08,13905,13500
P09110,Motor,Motor,South,2026-08,6633,6440
P09111,Motor,Motor,South,2026-08,21981,21341
P09112,Motor,Motor,South,2026-08,23855,23160
P09113,Motor,Motor,South,2026-08,15844,15383
P09114,Motor,Motor,South,2026-08,19883,19304
P09115,Motor,Motor,South,2026-08,30148,29270
P09116,Motor,Motor,South,2026-08,11299,10970
P09117,Motor,Motor,South,2026-08,19627,19055
P09118,Motor,Motor,South,2026-08,20591,19991
P09119,Motor,Motor,South,2026-08,19020,18466
P09120,Motor,Motor,South,2026-08,27146,26355
P09121,Motor,Motor,South,2026-08,20439,19844
P09122,Motor,Motor,South,2026-08,17974,17450
P09123,Motor,Motor,South,2026-08,8202,7963
P09124,Motor,Motor,South,2026-08,22933,22265
P09125,Motor,Motor,South,2026-08,8433,8187
P09126,Motor,Motor,South,2026-08,5753,5585
P09127,Motor,Motor,South,2026-08,17482,16973
P09128,Motor,Motor,South,2026-08,19613,19042
P09129,Motor,Motor,South,2026-08,30445,29558
P09130,Motor,Motor,South,2026-08,23165,22490
P09131,Motor,Motor,South,2026-08,26624,25849
P09132,Motor,Motor,South,2026-08,13873,13469
P09133,Motor,Motor,South,2026-08,18000,17476
P09134,Motor,Motor,South,2026-08,29815,28947
P09135,Motor,Motor,South,2026-08,15676,15219
P09136,Motor,Motor,South,2026-08,25576,24831
P09137,Motor,Motor,South,2026-08,18433,17896
P09138,Motor,Motor,South,2026-08,10765,10451
P09139,Motor,Motor,South,2026-08,19815,19238
P09140,Motor,Motor,South,2026-08,10615,10306
P09141,Motor,Motor,South,2026-08,5155,5005
P09142,Motor,Motor,South,2026-08,11067,10745
P09143,Motor,Motor,South,2026-08,9982,9691
P09144,Motor,Motor,South,2026-08,14496,14074
P09145,Motor,Motor,South,2026-08,27640,26835
P09146,Motor,Motor,South,2026-08,14926,14491
P09147,Motor,Motor,South,2026-08,26538,25765
P09148,Motor,Motor,South,2026-08,19186,18627
P09149,Motor,Motor,South,2026-08,5272,5118
P09150,Motor,Motor,South,2026-08,9870,9583
P09151,Motor,Motor,South,2026-08,28724,27887
P09152,Motor,Motor,South,2026-08,20419,19824
P09153,Motor,Motor,South,2026-08,28680,27845
P09154,Motor,Motor,South,2026-08,12952,12575
P09155,Motor,Motor,South,2026-08,23272,22594
P09156,Motor,Motor,South,2026-08,24680,23961
P09157,Motor,Motor,South,2026-08,29851,28982
P09158,Motor,Motor,South,2026-08,5539,5378
P09159,Motor,Motor,South,2026-08,29256,28404
P09160,Motor,Motor,South,2026-08,15020,14583
P09161,Motor,Motor,South,2026-08,26356,25588
P09162,Motor,Motor,South,2026-08,18909,18358
P09163,Motor,Motor,South,2026-08,19414,18849
P09164,Motor,Motor,South,2026-08,14203,13789
P09165,Motor,Motor,South,2026-08,26114,25353
P09166,Motor,Motor,South,2026-08,11781,11438
P09167,Motor,Motor,South,2026-08,17577,17065
P09168,Motor,Motor,South,2026-08,19301,18739
P09169,Motor,Motor,South,2026-08,23931,23234
P09170,Motor,Motor,South,2026-08,17054,16557
P09171,Motor,Motor,South,2026-08,22351,21700
P09172,Motor,Motor,South,2026-08,17400,16893
P09173,Motor,Motor,South,2026-08,21818,21183
P09174,Motor,Motor,South,2026-08,22195,21549
P09175,Motor,Motor,South,2026-08,23092,22419
P09176,Motor,Motor,South,2026-08,25982,25225
P09177,Motor,Motor,South,2026-08,18808,18260
P09178,Motor,Motor,South,2026-08,9986,9695
P09179,Motor,Motor,South,2026-08,22335,21684
P09180,Motor,Motor,South,2026-08,7036,6831
P09181,Motor,Motor,South,2026-08,10638,10328
P09182,Motor,Motor,South,2026-08,25192,24458
P09183,Motor,Motor,South,2026-08,16125,15655
P09184,Motor,Motor,South,2026-08,17724,17208
P09185,Motor,Motor,South,2026-08,30149,29271
P09186,Motor,Motor,South,2026-08,11049,10727
P09187,Motor,Motor,South,2026-08,5574,5412
P09188,Motor,Motor,South,2026-08,7906,7676
P09189,Motor,Motor,South,2026-08,11286,10957
P09190,Motor,Motor,South,2026-08,23510,22825
P09191,Motor,Motor,South,2026-08,24777,24055
P09192,Motor,Motor,South,2026-08,19436,18870
P09193,Motor,Motor,South,2026-08,11554,11217
P09194,Motor,Motor,South,2026-08,18326,17792
P09195,Motor,Motor,South,2026-08,5458,5299
P09196,Motor,Motor,South,2026-08,22389,21737
P09197,Motor,Motor,South,2026-08,20675,20073
P09198,Motor,Motor,South,2026-08,5632,5468
P09199,Motor,Motor,South,2026-08,25822,25070
P09200,Motor,Motor,South,2026-08,24462,23750
P09201,Motor,Motor,South,2026-08,12904,12528
P09202,Motor,Motor,South,2026-08,21211,20593
P09203,Motor,Motor,South,2026-08,20351,19758
P09204,Motor,Motor,South,2026-08,8714,8460
P09205,Motor,Motor,South,2026-08,9985,9694
P09206,Motor,Motor,South,2026-08,22425,21772
P09207,Motor,Motor,South,2026-08,28781,27943
P09208,Motor,Motor,South,2026-08,19710,19136
P09209,Motor,Motor,South,2026-08,19495,18927
P09210,Motor,Motor,South,2026-08,21498,20872
P09211,Motor,Motor,South,2026-08,16265,15791
P09212,Motor,Motor,South,2026-08,6454,6266
P09213,Motor,Motor,South,2026-08,15145,14704
P09214,Motor,Motor,South,2026-08,27936,27122
P09215,Motor,Motor,South,2026-08,25516,24773
P09216,Motor,Motor,South,2026-08,28626,27792
P09217,Motor,Motor,South,2026-08,8959,8698
P09218,Motor,Motor,South,2026-08,17925,17403
P09219,Motor,Motor,South,2026-08,19924,19344
P09220,Motor,Motor,South,2026-08,10408,10105
P09221,Motor,Motor,South,2026-08,10181,9884
P09222,Motor,Motor,South,2026-08,24934,24208
P09223,Motor,Motor,South,2026-08,22137,21492
P09224,Motor,Motor,South,2026-08,21511,20884
P09225,Motor,Motor,South,2026-08,11857,11512
P09226,Motor,Motor,South,2026-08,17946,17423
P09227,Motor,Motor,South,2026-08,5664,5499
P09228,Motor,Motor,South,2026-08,8378,8134
P09229,Motor,Motor,South,2026-08,18237,17706
P09230,Motor,Motor,South,2026-08,12941,12564
P09231,Motor,Motor,South,2026-08,29597,28735
P09232,Motor,Motor,South,2026-08,17050,16553
P09233,Motor,Motor,South,2026-08,7200,6990
P09234,Motor,Motor,South,2026-08,5531,5370
P09235,Motor,Motor,South,2026-08,23493,22809
P09236,Motor,Motor,South,2026-08,9433,9158
P09237,Motor,Motor,South,2026-08,9847,9560
P09238,Motor,Motor,South,2026-08,15839,15378
P09239,Motor,Motor,South,2026-08,11783,11440
P09240,Motor,Motor,South,2026-08,20734,20130
P09241,Motor,Motor,South,2026-08,17410,16903
P09242,Motor,Motor,South,2026-08,7908,7678
P09243,Motor,Motor,South,2026-08,25003,24275
P09244,Motor,Motor,South,2026-08,15891,15428
P09245,Motor,Motor,South,2026-08,20588,19988
P09246,Motor,Motor,South,2026-08,5178,5027
P09247,Motor,Motor,South,2026-08,20983,20372
P09248,Motor,Motor,South,2026-08,12260,11903
P09249,Motor,Motor,South,2026-08,17631,17117
P09250,Motor,Motor,South,2026-08,12637,12269
P09251,Motor,Motor,South,2026-08,30374,29489
P09252,Motor,Motor,South,2026-08,10940,10621
P09253,Motor,Motor,South,2026-08,28256,27433
P09254,Motor,Motor,South,2026-08,28386,27559
P09255,Motor,Motor,South,2026-08,15767,15308
P09256,Motor,Motor,South,2026-08,12797,12424
P09257,Motor,Motor,South,2026-08,14753,14323
P09258,Motor,Motor,South,2026-08,30199,29319
P09259,Motor,Motor,South,2026-08,20790,20184
P09260,Motor,Motor,South,2026-08,18911,18360
P09261,Motor,Motor,South,2026-08,5990,5816
P09262,Motor,Motor,South,2026-08,26605,25830
P09263,Motor,Motor,South,2026-08,7206,6996
P09264,Motor,Motor,South,2026-08,6271,6088
P09265,Motor,Motor,South,2026-08,12057,11706
P09266,Motor,Motor,South,2026-08,17159,16659
P09267,Motor,Motor,South,2026-08,27810,27000
P09268,Motor,Motor,South,2026-08,25139,24407
P09269,Motor,Motor,South,2026-08,10096,9802
P09270,Motor,Motor,South,2026-08,14525,14102
P09271,Motor,Motor,South,2026-08,24889,24164
P09272,Motor,Motor,South,2026-08,18462,17924
P09273,Motor,Motor,South,2026-08,9509,9232
P09274,Motor,Motor,South,2026-08,15134,14693
P09275,Motor,Motor,South,2026-08,20971,20360
P09276,Motor,Motor,South,2026-08,29789,28921
P09277,Motor,Motor,South,2026-08,21882,21245
P09278,Motor,Motor,South,2026-08,5489,5329
P09279,Motor,Motor,South,2026-08,22978,22309
P09280,Motor,Motor,South,2026-08,11447,11114
P09281,Motor,Motor,South,2026-08,26968,26183
P09282,Motor,Motor,South,2026-08,14826,14394
P09283,Motor,Motor,South,2026-08,10147,9851
P09284,Motor,Motor,South,2026-08,16960,16466
P09285,Motor,Motor,South,2026-08,11558,11221
P09286,Motor,Motor,South,2026-08,11065,10743
P09287,Motor,Motor,South,2026-08,19634,19062
P09288,Motor,Motor,South,2026-08,24561,23846
P09289,Motor,Motor,South,2026-08,26278,25513
P09290,Motor,Motor,South,2026-08,15175,14733
P09291,Motor,Motor,South,2026-08,6774,6577
P09292,Motor,Motor,South,2026-08,17367,16861
P09293,Motor,Motor,South,2026-08,16092,15623
P09294,Motor,Motor,South,2026-08,10080,9786
P09295,Motor,Motor,South,2026-08,27832,27021
P09296,Motor,Motor,South,2026-08,29812,28944
P09297,Motor,Motor,South,2026-08,6392,6206
P09298,Motor,Motor,South,2026-08,25282,24546
P09299,Motor,Motor,South,2026-08,21473,20848
P09300,Motor,Motor,South,2026-08,11716,11375
P09301,Motor,Motor,South,2026-08,21206,20588
P09302,Motor,Motor,South,2026-08,8344,8101
P09303,Motor,Motor,South,2026-08,6840,6641
P09304,Motor,Motor,South,2026-08,30304,29421
P09305,Motor,Motor,South,2026-08,21236,20617
P09306,Motor,Motor,South,2026-08,11507,11172
P09307,Motor,Motor,South,2026-08,16505,16024
P09308,Motor,Motor,South,2026-08,29202,28351
P09309,Motor,Motor,South,2026-08,16217,15745
P09310,Motor,Motor,South,2026-08,27941,27127
P09311,Motor,Motor,South,2026-08,27137,26347
P09312,Motor,Motor,South,2026-08,13816,13414
P09313,Motor,Motor,South,2026-08,22751,22088
P09314,Motor,Motor,South,2026-08,21848,21212
P09315,Motor,Motor,South,2026-08,24659,23941
P09316,Motor,Motor,South,2026-08,14370,13951
P09317,Motor,Motor,South,2026-08,6405,6218
P09318,Motor,Motor,South,2026-08,9421,9147
P09319,Motor,Motor,South,2026-08,20733,20129
P09320,Motor,Motor,South,2026-08,24758,24037
P09321,Motor,Motor,South,2026-08,24275,23568
P09322,Motor,Motor,South,2026-08,19899,19319
P09323,Motor,Motor,South,2026-08,7231,7020
