policy_id,product,segment,region,period,active_policies,earned_exposure_units
P08790,Motor,Motor,North,2026-08,1,1.0
P08791,Motor,Motor,North,2026-08,1,1.0
P08792,Motor,Motor,North,2026-08,1,1.0
P08793,Motor,Motor,North,2026-08,1,1.0
P08794,Motor,Motor,North,2026-08,1,1.0
P08795,Motor,Motor,North,2026-08,1,1.0
P08796,Motor,Motor,North,2026-08,1,1.0
P08797,Motor,Motor,North,2026-08,1,1.0
P08798,Motor,Motor,North,2026-08,1,1.0
P08799,Motor,Motor,North,2026-08,1,1.0
P08800,Motor,Motor,North,2026-08,1,1.0
P08801,Motor,Motor,North,2026-08,1,1.0
P08802,Motor,Motor,North,2026-08,1,1.0
P08803,Motor,Motor,North,2026-08,1,1.0
P08804,Motor,Motor,North,2026-08,1,1.0
P08805,Motor,Motor,North,2026-08,1,1.0
P08806,Motor,Motor,North,2026-08,1,1.0
P08807,Motor,Motor,North,2026-08,1,1.0
P08808,Motor,Motor,North,2026-08,1,1.0
P08809,Motor,Motor,North,2026-08,1,1.0
P08810,Motor,Motor,North,2026-08,1,1.0
P08811,Motor,Motor,North,2026-08,1,1.0
P08812,Motor,Motor,North,2026-08,1,1.0
P08813,Motor,Motor,North,2026-08,1,1.0
P08814,Motor,Motor,North,2026-08,1,1.0
P08815,Motor,Motor,North,2026-08,1,1.0
P08816,Motor,Motor,North,2026-08,1,1.0
P08817,Motor,Motor,North,2026-08,1,1.0
P08818,Motor,Motor,North,2026-08,1,1.0
P08819,Motor,Motor,North,2026-08,1,1.0
P08820,Motor,Motor,North,2026-08,1,1.0
P08821,Motor,Motor,North,2026-08,1,1.0
P08822,Motor,Motor,North,2026-08,1,1.0
P08823,Motor,Motor,North,2026-08,1,1.0
P08824,Motor,Motor,North,2026-08,1,1.0
P08825,Motor,Motor,North,2026-08,1,1.0
P08826,Motor,Motor,North,2026-08,1,1.0
P08827,Motor,Motor,North,2026-08,1,1.0
P08828,Motor,Motor,North,2026-08,1,1.0
P08829,Motor,Motor,North,2026-08,1,1.0
P08830,Motor,Motor,North,2026-08,1,1.0
P08831,Motor,Motor,North,2026-08,1,1.0
P08832,Motor,Motor,North,2026-08,1,1.0
P08833,Motor,Motor,North,2026-08,1,1.0
P08834,Motor,Motor,North,2026-08,1,1.0
P08835,Motor,Motor,North,2026-08,1,1.0
P08836,Motor,Motor,North,2026-08,1,1.0
P08837,Motor,Motor,North,2026-08,1,1.0
P08838,Motor,Motor,North,2026-08,1,1.0
P08839,Motor,Motor,North,2026-08,1,1.0
P08840,Motor,Motor,North,2026-08,1,1.0
P08841,Motor,Motor,North,2026-08,1,1.0
P08842,Motor,Motor,North,2026-08,1,1.0
P08843,Motor,Motor,North,2026-08,1,1.0
P08844,Motor,Motor,North,2026-08,1,1.0
P08845,Motor,Motor,North,2026-08,1,1.0
P08846,Motor,Motor,North,2026-08,1,1.0
P08847,Motor,Motor,North,2026-08,1,1.0
P08848,Motor,Motor,North,2026-08,1,1.0
P08849,Motor,Motor,North,2026-08,1,1.0
P08850,Motor,Motor,North,2026-08,1,1.0
P08851,Motor,Motor,North,2026-08,1,1.0
P08852,Motor,Motor,North,2026-08,1,1.0
P08853,Motor,Motor,North,2026-08,1,1.0
P08854,Motor,Motor,North,2026-08,1,1.0
P08855,Motor,Motor,North,2026-08,1,1.0
P08856,Motor,Motor,North,2026-08,1,1.0
P08857,Motor,Motor,North,2026-08,1,1.0
P08858,Motor,Motor,North,2026-08,1,1.0
P08859,Motor,Motor,North,2026-08,1,1.0
P08860,Motor,Motor,North,2026-08,1,1.0
P08861,Motor,Motor,North,2026-08,1,1.0
P08862,Motor,Motor,North,2026-08,1,1.0
P08863,Motor,Motor,North,2026-08,1,1.0
P08864,Motor,Motor,North,2026-08,1,1.0
P08865,Motor,Motor,North,2026-08,1,1.0
P08866,Motor,Motor,North,2026-08,1,1.0
P08867,Motor,Motor,North,2026-08,1,1.0
P08868,Motor,Motor,North,2026-08,1,1.0
P08869,Motor,Motor,North,2026-08,1,1.0
P08870,Motor,Motor,North,2026-08,1,1.0
P08871,Motor,Motor,North,2026-08,1,1.0
P08872,Motor,Motor,North,2026-08,1,1.0
P08873,Motor,Motor,North,2026-08,1,1.0
P08874,Motor,Motor,North,2026-08,1,1.0
P08875,Motor,Motor,North,2026-08,1,1.0
P08876,Motor,Motor,North,2026-08,1,1.0
P08877,Motor,Motor,North,2026-08,1,1.0
P08878,Motor,Motor,North,2026-08,1,1.0
P08879,Motor,Motor,North,2026-08,1,1.0
P08880,Motor,Motor,North,2026-08,1,1.0
P08881,Motor,Motor,North,2026-08,1,1.0
P08882,Motor,Motor,North,2026-08,1,1.0
P08883,Motor,Motor,North,2026-08,1,1.0
P08884,Motor,Motor,North,2026-08,1,1.0
P08885,Motor,Motor,North,2026-08,1,1.0
P08886,Motor,Motor,North,2026-08,1,1.0
P08887,Motor,Motor,North,2026-08,1,1.0
P08888,Motor,Motor,North,2026-08,1,1.0
P08889,Motor,Motor,North,2026-08,1,1.0
P08890,Motor,Motor,North,2026-08,1,1.0
P08891,Motor,Motor,North,2026-08,1,1.0
P08892,Motor,Motor,North,2026-08,1,1.0
P08893,Motor,Motor,North,2026-08,1,1.0
P08894,Motor,Motor,North,2026-08,1,1.0
P08895,Motor,Motor,North,2026-08,1,1.0
P08896,Motor,Motor,North,2026-08,1,1.0
P08897,Motor,Motor,North,2026-08,1,1.0
P08898,Motor,Motor,North,2026-08,1,1.0
P08899,Motor,Motor,North,2026-08,1,1.0
P08900,Motor,Motor,North,2026-08,1,1.0
P08901,Motor,Motor,North,2026-08,1,1.0
P08902,Motor,Motor,North,2026-08,1,1.0
P08903,Motor,Motor,North,2026-08,1,1.0
P08904,Motor,Motor,North,2026-08,1,1.0
P08905,Motor,Motor,North,2026-08,1,1.0
P08906,Motor,Motor,North,2026-08,1,1.0
P08907,Motor,Motor,North,2026-08,1,1.0
P08908,Motor,Motor,North,2026-08,1,1.0
P08909,Motor,Motor,North,2026-08,1,1.0
P08910,Motor,Motor,North,2026-08,1,1.0
P08911,Motor,Motor,North,2026-08,1,1.0
P08912,Motor,Motor,North,2026-08,1,1.0
P08913,Motor,Motor,North,2026-08,1,1.0
P08914,Motor,Motor,North,2026-08,1,1.0
P08915,Motor,Motor,North,2026-08,1,1.0
P08916,Motor,Motor,North,2026-08,1,1.0
P08917,Motor,Motor,North,2026-08,1,1.0
P08918,Motor,Motor,North,2026-08,1,1.0
P08919,Motor,Motor,North,2026-08,1,1.0
P08920,Motor,Motor,North,2026-08,1,1.0
P08921,Motor,Motor,North,2026-08,1,1.0
P08922,Motor,Motor,North,2026-08,1,1.0
P08923,Motor,Motor,North,2026-08,1,1.0
P08924,Motor,Motor,North,2026-08,1,1.0
P08925,Motor,Motor,North,2026-08,1,1.0
P08926,Motor,Motor,North,2026-08,1,1.0
P08927,Motor,Motor,North,2026-08,1,1.0
P08928,Motor,Motor,North,2026-08,1,1.0
P08929,Motor,Motor,North,2026-08,1,1.0
P08930,Motor,Motor,North,2026-08,1,1.0
P08931,Motor,Motor,North,2026-08,1,1.0
P08932,Motor,Motor,North,2026-08,1,1.0
P08933,Motor,Motor,North,2026-08,1,1.0
P08934,Motor,Motor,North,2026-08,1,1.0
P08935,Motor,Motor,North,2026-08,1,1.0
P08936,Motor,Motor,North,2026-08,1,1.0
P08937,Motor,Motor,North,2026-08,1,1.0
P08938,Motor,Motor,North,2026-08,1,1.0
P08939,Motor,Motor,North,2026-08,1,1.0
P08940,Motor,Motor,North,2026-08,1,1.0
P08941,Motor,Motor,North,2026-08,1,1.0
P08942,Motor,Motor,North,2026-08,1,1.0
P08943,Motor,Motor,North,2026-08,1,1.0
P08944,Motor,Motor,North,2026-08,1,1.0
P08945,Motor,Motor,North,2026-08,1,1.0
P08946,Motor,Motor,North,2026-08,1,1.0
P08947,Motor,Motor,North,2026-08,1,1.0
P08948,Motor,Motor,North,2026-08,1,1.0
P08949,Motor,Motor,North,2026-08,1,1.0
P08950,Motor,Motor,North,2026-08,1,1.0
P08951,Motor,Motor,North,2026-08,1,1.0
P08952,Motor,Motor,North,2026-08,1,1.0
P08953,Motor,Motor,North,2026-08,1,1.0
P08954,Motor,Motor,North,2026-08,1,1.0
P08955,Motor,Motor,North,2026-08,1,1.0
P08956,Motor,Motor,North,2026-08,1,1.0
P08957,Motor,Motor,North,2026-08,1,1.0
P08958,Motor,Motor,North,2026-08,1,1.0
P08959,Motor,Motor,North,2026-08,1,1.0
P08960,Motor,Motor,North,2026-08,1,1.0
P08961,Motor,Motor,North,2026-08,1,1.0
P08962,Motor,Motor,North,2026-08,1,1.0
P08963,Motor,Motor,North,2026-08,1,1.0
P08964,Motor,Motor,North,2026-08,1,1.0
P08965,Motor,Motor,North,2026-08,1,1.0
P08966,Motor,Motor,North,2026-08,1,1.0
P08967,Motor,Motor,North,2026-08,1,1.0
P08968,Motor,Motor,North,2026-08,1,1.0
P08969,Motor,Motor,North,2026-08,1,1.0
P08970,Motor,Motor,North,2026-08,1,1.0
P08971,Motor,Motor,North,2026-08,1,1.0
P08972,Motor,Motor,North,2026-08,1,1.0
P08973,Motor,Motor,North,2026-08,1,1.0
P08974,Motor,Motor,North,2026-08,1,1.0
P08975,Motor,Motor,North,2026-08,1,1.0
P08976,Motor,Motor,North,2026-08,1,1.0
P08977,Motor,Motor,North,2026-08,1,1.0
P08978,Motor,Motor,North,2026-08,1,1.0
P08979,Motor,Motor,North,2026-08,1,1.0
P08980,Motor,Motor,North,2026-08,1,1.0
P08981,Motor,Motor,North,2026-08,1,1.0
P08982,Motor,Motor,North,2026-08,1,1.0
P08983,Motor,Motor,North,2026-08,1,1.0
P08984,Motor,Motor,North,2026-08,1,1.0
P08985,Motor,Motor,North,2026-08,1,1.0
P08986,Motor,Motor,North,2026-08,1,1.0
P08987,Motor,Motor,North,2026-08,1,1.0
P08988,Motor,Motor,North,2026-08,1,1.0
P08989,Motor,Motor,North,2026-08,1,1.0
P08990,Motor,Motor,North,2026-08,1,1.0
P08991,Motor,Motor,North,2026-08,1,1.0
P08992,Motor,Motor,North,2026-08,1,1.0
P08993,Motor,Motor,North,2026-08,1,1.0
P08994,Motor,Motor,North,2026-08,1,1.0
P08995,Motor,Motor,North,2026-08,1,1.0
P08996,Motor,Motor,North,2026-08,1,1.0
P08997,Motor,Motor,North,2026-08,1,1.0
P08998,Motor,Motor,North,2026-08,1,1.0
P08999,Motor,Motor,North,2026-08,1,1.0
P09000,Motor,Motor,North,2026-08,1,1.0
P09001,Motor,Motor,North,2026-08,1,1.0
P09002,Motor,Motor,North,2026-08,1,1.0
P09003,Motor,Motor,North,2026-08,1,1.0
P09004,Motor,Motor,North,2026-08,1,1.0
P09005,Motor,Motor,North,2026-08,1,1.0
P09006,Motor,Motor,North,2026-08,1,1.0
P09007,Motor,Motor,North,2026-08,1,1.0
P09008,Motor,Motor,North,2026-08,1,1.0
P09009,Motor,Motor,North,2026-08,1,1.0
P09010,Motor,Motor,North,2026-08,1,1.0
P09011,Motor,Motor,North,2026-08,1,1.0
P09012,Motor,Motor,North,2026-08,1,1.0
P09013,Motor,Motor,North,2026-08,1,1.0
P09014,Motor,Motor,North,2026-08,1,1.0
P09015,Motor,Motor,North,2026-08,1,1.0
P09016,Motor,Motor,North,2026-08,1,1.0
P09017,Motor,Motor,North,2026-08,1,1.0
P09018,Motor,Motor,North,2026-08,1,1.0
P09019,Motor,Motor,North,2026-08,1,1.0
P09020,Motor,Motor,North,2026-08,1,1.0
P09021,Motor,Motor,North,2026-08,1,1.0
P09022,Motor,Motor,North,2026-08,1,1.0
P09023,Motor,Motor,North,2026-08,1,1.0
P09024,Motor,Motor,North,2026-08,1,1.0
P09025,Motor,Motor,North,2026-08,1,1.0
P09026,Motor,Motor,North,2026-08,1,1.0
P09027,Motor,Motor,North,2026-08,1,1.0
P09028,Motor,Motor,North,2026-08,1,1.0
P09029,Motor,Motor,North,2026-08,1,1.0
P09030,Motor,Motor,South,2026-08,1,1.0
P09031,Motor,Motor,South,2026-08,1,1.0
P09032,Motor,Motor,South,2026-08,1,1.0
P09033,Motor,Motor,South,2026-08,1,1.0
P09034,Motor,Motor,South,2026-08,1,1.0
P09035,Motor,Motor,South,2026-08,1,1.0
P09036,Motor,Motor,South,2026-08,1,1.0
P09037,Motor,Motor,South,2026-08,1,1.0
P09038,Motor,Motor,South,2026-08,1,1.0
P09039,Motor,Motor,South,2026-08,1,1.0
P09040,Motor,Motor,South,2026-08,1,1.0
P09041,Motor,Motor,South,2026-08,1,1.0
P09042,Motor,Motor,South,2026-08,1,1.0
P09043,Motor,Motor,South,2026-08,1,1.0
P09044,Motor,Motor,South,2026-08,1,1.0
P09045,Motor,Motor,South,2026-08,1,1.0
P09046,Motor,Motor,South,2026-08,1,1.0
P09047,Motor,Motor,South,2026-08,1,1.0
P09048,Motor,Motor,South,2026-08,1,1.0
P09049,Motor,Motor,South,2026-08,1,1.0
P09050,Motor,Motor,South,2026-08,1,1.0
P09051,Motor,Motor,South,2026-08,1,1.0
P09052,Motor,Motor,South,2026-08,1,1.0
P09053,Motor,Motor,South,2026-08,1,1.0
P09054,Motor,Motor,South,2026-08,1,1.0
P09055,Motor,Motor,South,2026-08,1,1.0
P09056,Motor,Motor,South,2026-08,1,1.0
P09057,Motor,Motor,South,2026-08,1,1.0
P09058,Motor,Motor,South,2026-08,1,1.0
P09059,Motor,Motor,South,2026-08,1,1.0
P09060,Motor,Motor,South,2026-08,1,1.0
P09061,Motor,Motor,South,2026-08,1,1.0
P09062,Motor,Motor,South,2026-08,1,1.0
P09063,Motor,Motor,South,2026-08,1,1.0
P09064,Motor,Motor,South,2026-08,1,1.0
P09065,Motor,Motor,South,2026-08,1,1.0
P09066,Motor,Motor,South,2026-08,1,1.0
P09067,Motor,Motor,South,2026-08,1,1.0
P09068,Motor,Motor,South,2026-08,1,1.0
P09069,Motor,Motor,South,2026-08,1,1.0
P09070,Motor,Motor,South,2026-08,1,1.0
P09071,Motor,Motor,South,2026-08,1,1.0
P09072,Motor,Motor,South,2026-08,1,1.0
P09073,Motor,Motor,South,2026-08,1,1.0
P09074,Motor,Motor,South,2026-08,1,1.0
P09075,Motor,Motor,South,2026-08,1,1.0
P09076,Motor,Motor,South,2026-08,1,1.0
P09077,Motor,Motor,South,2026-08,1,1.0
P09078,Motor,Motor,South,2026-08,1,1.0
P09079,Motor,Motor,South,2026-08,1,1.0
P09080,Motor,Motor,South,2026-08,1,1.0
P09081,Motor,Motor,South,2026-08,1,1.0
P09082,Motor,Motor,South,2026-08,1,1.0
P09083,Motor,Motor,South,2026-08,1,1.0
P09084,Motor,Motor,South,2026-08,1,1.0
P09085,Motor,Motor,South,2026-08,1,1.0
P09086,Motor,Motor,South,2026-08,1,1.0
P09087,Motor,Motor,South,2026-08,1,1.0
P09088,Motor,Motor,South,2026-08,1,1.0
P09089,Motor,Motor,South,2026-08,1,1.0
P09090,Motor,Motor,South,2026-08,1,1.0
P09091,Motor,Motor,South,2026-08,1,1.0
P09092,Motor,Motor,South,2026-08,1,1.0
P09093,Motor,Motor,South,2026-08,1,1.0
P09094,Motor,Motor,South,2026-08,1,1.0
P09095,Motor,Motor,South,2026-08,1,1.0
P09096,Motor,Motor,South,2026-08,1,1.0
P09097,Motor,Motor,South,2026-08,1,1.0
P09098,Motor,Motor,South,2026-08,1,1.0
P09099,Motor,Motor,South,2026-08,1,1.0
P09100,Motor,Motor,South,2026-08,1,1.0
P09101,Motor,Motor,South,2026-08,1,1.0
P09102,Motor,Motor,South,2026-08,1,1.0
P09103,Motor,Motor,South,2026-08,1,1.0
P09104,Motor,Motor,South,2026-08,1,1.0
P09105,Motor,Motor,South,2026-08,1,1.0
P09106,Motor,Motor,South,2026-08,1,1.0
P09107,Motor,Motor,South,2026-08,1,1.0
P09108,Motor,Motor,South,2026-08,1,1.0
P09109,Motor,Motor,South,2026-08,1,1.0
P09110,Motor,Motor,South,2026-08,1,1.0
P09111,Motor,Motor,South,2026-08,1,1.0
P09112,Motor,Motor,South,2026-08,1,1.0
P09113,Motor,Motor,South,2026-08,1,1.0
P09114,Motor,Motor,South,2026-08,1,1.0
P09115,Motor,Motor,South,2026-08,1,1.0
P09116,Motor,Motor,South,2026-08,1,1.0
P09117,Motor,Motor,South,2026-08,1,1.0
P09118,Motor,Motor,South,2026-08,1,1.0
P09119,Motor,Motor,South,2026-08,1,1.0
P09120,Motor,Motor,South,2026-08,1,1.0
P09121,Motor,Motor,South,2026-08,1,1.0
P09122,Motor,Motor,South,2026-08,1,1.0
P09123,Motor,Motor,South,2026-08,1,1.0
P09124,Motor,Motor,South,2026-08,1,1.0
P09125,Motor,Motor,South,2026-08,1,1.0
P09126,Motor,Motor,South,2026-08,1,1.0
P09127,Motor,Motor,South,2026-08,1,1.0
P09128,Motor,Motor,South,2026-08,1,1.0
P09129,Motor,Motor,South,2026-08,1,1.0
P09130,Motor,Motor,South,2026-08,1,1.0
P09131,Motor,Motor,South,2026-08,1,1.0
P09132,Motor,Motor,South,2026-08,1,1.0
P09133,Motor,Motor,South,2026-08,1,1.0
P09134,Motor,Motor,South,2026-08,1,1.0
P09135,Motor,Motor,South,2026-08,1,1.0
P09136,Motor,Motor,South,2026-08,1,1.0
P09137,Motor,Motor,South,2026-08,1,1.0
P09138,Motor,Motor,South,2026-08,1,1.0
P09139,Motor,Motor,South,2026-08,1,1.0
P09140,Motor,Motor,South,2026-08,1,1.0
P09141,Motor,Motor,South,2026-08,1,1.0
P09142,Motor,Motor,South,2026-08,1,1.0
P09143,Motor,Motor,South,2026-08,1,1.0
P09144,Motor,Motor,South,2026-08,1,1.0
P09145,Motor,Motor,South,2026-08,1,1.0
P09146,Motor,Motor,South,2026-08,1,1.0
P09147,Motor,Motor,South,2026-08,1,1.0
P09148,Motor,Motor,South,2026-08,1,1.0
P09149,Motor,Motor,South,2026-08,1,1.0
P09150,Motor,Motor,South,2026-08,1,1.0
P09151,Motor,Motor,South,2026-08,1,1.0
P09152,Motor,Motor,South,2026-08,1,1.0
P09153,Motor,Motor,South,2026-08,1,1.0
P09154,Motor,Motor,South,2026-08,1,1.0
P09155,Motor,Motor,South,2026-08,1,1.0
P09156,Motor,Motor,South,2026-08,1,1.0
P09157,Motor,Motor,South,2026-08,1,1.0
P09158,Motor,Motor,South,2026-08,1,1.0
P09159,Motor,Motor,South,2026-08,1,1.0
P09160,Motor,Motor,South,2026-08,1,1.0
P09161,Motor,Motor,South,2026-08,1,1.0
P09162,Motor,Motor,South,2026-08,1,1.0
P09163,Motor,Motor,South,2026-08,1,1.0
P09164,Motor,Motor,South,2026-08,1,1.0
P09165,Motor,Motor,South,2026-08,1,1.0
P09166,Motor,Motor,South,2026-08,1,1.0
P09167,Motor,Motor,South,2026-08,1,1.0
P09168,Motor,Motor,South,2026-08,1,1.0
P09169,Motor,Motor,South,2026-08,1,1.0
P09170,Motor,Motor,South,2026-08,1,1.0
P09171,Motor,Motor,South,2026-08,1,1.0
P09172,Motor,Motor,South,2026-08,1,1.0
P09173,Motor,Motor,South,2026-08,1,1.0
P09174,Motor,Motor,South,2026-08,1,1.0
P09175,Motor,Motor,South,2026-08,1,1.0
P09176,Motor,Motor,South,2026-08,1,1.0
P09177,Motor,Motor,South,2026-08,1,1.0
P09178,Motor,Motor,South,2026-08,1,1.0
P09179,Motor,Motor,South,2026-08,1,1.0
P09180,Motor,Motor,South,2026-08,1,1.0
P09181,Motor,Motor,South,2026-08,1,1.0
P09182,Motor,Motor,South,2026-08,1,1.0
P09183,Motor,Motor,South,2026-08,1,1.0
P09184,Motor,Motor,South,2026-08,1,1.0
P09185,Motor,Motor,South,2026-08,1,1.0
P09186,Motor,Motor,South,2026-08,1,1.0
P09187,Motor,Motor,South,2026-08,1,1.0
P09188,Motor,Motor,South,2026-08,1,1.0
P09189,Motor,Motor,South,2026-08,1,1.0
P09190,Motor,Motor,South,2026-08,1,1.0
P09191,Motor,Motor,South,2026-08,1,1.0
P09192,Motor,Motor,South,2026-08,1,1.0
P09193,Motor,Motor,South,2026-08,1,1.0
P09194,Motor,Motor,South,2026-08,1,1.0
P09195,Motor,Motor,South,2026-08,1,1.0
P09196,Motor,Motor,South,2026-08,1,1.0
P09197,Motor,Motor,South,2026-08,1,1.0
P09198,Motor,Motor,South,2026-08,1,1.0
P09199,Motor,Motor,South,2026-08,1,1.0
P09200,Motor,Motor,South,2026-08,1,1.0
P09201,Motor,Motor,South,2026-08,1,1.0
P09202,Motor,Motor,South,2026-08,1,1.0
P09203,Motor,Motor,South,2026-08,1,1.0
P09204,Motor,Motor,South,2026-08,1,1.0
P09205,Motor,Motor,South,2026-08,1,1.0
P09206,Motor,Motor,South,2026-08,1,1.0
P09207,Motor,Motor,South,2026-08,1,1.0
P09208,Motor,Motor,South,2026-08,1,1.0
P09209,Motor,Motor,South,2026-08,1,1.0
P09210,Motor,Motor,South,2026-08,1,1.0
P09211,Motor,Motor,South,2026-08,1,1.0
P09212,Motor,Motor,South,2026-08,1,1.0
P09213,Motor,Motor,South,2026-08,1,1.0
P09214,Motor,Motor,South,2026-08,1,1.0
P09215,Motor,Motor,South,2026-08,1,1.0
P09216,Motor,Motor,South,2026-08,1,1.0
P09217,Motor,Motor,South,2026-08,1,1.0
P09218,Motor,Motor,South,2026-08,1,1.0
P09219,Motor,Motor,South,2026-08,1,1.0
P09220,Motor,Motor,South,2026-08,1,1.0
P09221,Motor,Motor,South,2026-08,1,1.0
P09222,Motor,Motor,South,2026-08,1,1.0
P09223,Motor,Motor,South,2026-08,1,1.0
P09224,Motor,Motor,South,2026-08,1,1.0
P09225,Motor,Motor,South,2026-08,1,1.0
P09226,Motor,Motor,South,2026-08,1,1.0
P09227,Motor,Motor,South,2026-08,1,1.0
P09228,Motor,Motor,South,2026-08,1,1.0
P09229,Motor,Motor,South,2026-08,1,1.0
P09230,Motor,Motor,South,2026-08,1,1.0
P09231,Motor,Motor,South,2026-08,1,1.0
P09232,Motor,Motor,South,2026-08,1,1.0
P09233,Motor,Motor,South,2026-08,1,1.0
P09234,Motor,Motor,South,2026-08,1,1.0
P09235,Motor,Motor,South,2026-08,1,1.0
P09236,Motor,Motor,South,2026-08,1,1.0
P09237,Motor,Motor,South,2026-08,1,1.0
P09238,Motor,Motor,South,2026-08,1,1.0
P09239,Motor,Motor,South,2026-08,1,1.0
P09240,Motor,Motor,South,2026-08,1,1.0
P09241,Motor,Motor,South,2026-08,1,1.0
P09242,Motor,Motor,South,2026-08,1,1.0
P09243,Motor,Motor,South,2026-08,1,1.0
P09244,Motor,Motor,South,2026-08,1,1.0
P09245,Motor,Motor,South,2026-08,1,1.0
P09246,Motor,Motor,South,2026-08,1,1.0
P09247,Motor,Motor,South,2026-08,1,1.0
P09248,Motor,Motor,South,2026-08,1,1.0
P09249,Motor,Motor,South,2026-08,1,1.0
P09250,Motor,Motor,South,2026-08,1,1.0
P09251,Motor,Motor,South,2026-08,1,1.0
P09252,Motor,Motor,South,2026-08,1,1.0
P09253,Motor,Motor,South,2026-08,1,1.0
P09254,Motor,Motor,South,2026-08,1,1.0
P09255,Motor,Motor,South,2026-08,1,1.0
P09256,Motor,Motor,South,2026-08,1,1.0
P09257,Motor,Motor,South,2026-08,1,1.0
P09258,Motor,Motor,South,2026-08,1,1.0
P09259,Motor,Motor,South,2026-08,1,1.0
P09260,Motor,Motor,South,2026-08,1,1.0
P09261,Motor,Motor,South,2026-08,1,1.0
P09262,Motor,Motor,South,2026-08,1,1.0
P09263,Motor,Motor,South,2026-08,1,1.0
P09264,Motor,Motor,South,2026-08,1,1.0
P09265,Motor,Motor,South,2026-08,1,1.0
P09266,Motor,Motor,South,2026-08,1,1.0
P09267,Motor,Motor,South,2026-08,1,1.0
P09268,Motor,Motor,South,2026-08,1,1.0
P09269,Motor,Motor,South,2026-08,1,1.0
P09270,Motor,Motor,South,2026-08,1,1.0
P09271,Motor,Motor,South,2026-08,1,1.0
P09272,Motor,Motor,South,2026-08,1,1.0
P09273,Motor,Motor,South,2026-08,1,1.0
P09274,Motor,Motor,South,2026-08,1,1.0
P09275,Motor,Motor,South,2026-08,1,1.0
P09276,Motor,Motor,South,2026-08,1,1.0
P09277,Motor,Motor,South,2026-08,1,1.0
P09278,Motor,Motor,South,2026-08,1,1.0
P09279,Motor,Motor,South,2026-08,1,1.0
P09280,Motor,Motor,South,2026-08,1,1.0
P09281,Motor,Motor,South,2026-08,1,1.0
P09282,Motor,Motor,South,2026-08,1,1.0
P09283,Motor,Motor,South,2026-08,1,1.0
P09284,Motor,Motor,South,2026-08,1,1.0
P09285,Motor,Motor,South,2026-08,1,1.0
P09286,Motor,Motor,South,2026-08,1,1.0
P09287,Motor,Motor,South,2026-08,1,1.0
P09288,Motor,Motor,South,2026-08,1,1.0
P09289,Motor,Motor,South,2026-08,1,1.0
P09290,Motor,Motor,South,2026-08,1,1.0
P09291,Motor,Motor,South,2026-08,1,1.0
P09292,Motor,Motor,South,2026-08,1,1.0
P09293,Motor,Motor,South,2026-08,1,1.0
P09294,Motor,Motor,South,2026-08,1,1.0
P09295,Motor,Motor,South,2026-08,1,1.0
P09296,Motor,Motor,South,2026-08,1,1.0
P09297,Motor,Motor,South,2026-08,1,1.0
P09298,Motor,Motor,South,2026-08,1,1.0
P09299,Motor,Motor,South,2026-08,1,1.0
P09300,Motor,Motor,South,2026-08,1,1.0
P09301,Motor,Motor,South,2026-08,1,1.0
P09302,Motor,Motor,South,2026-08,1,1.0
P09303,Motor,Motor,South,2026-08,1,1.0
P09304,Motor,Motor,South,2026-08,1,1.0
P09305,Motor,Motor,South,2026-08,1,1.0
P09306,Motor,Motor,South,2026-08,1,1.0
P09307,Motor,Motor,South,2026-08,1,1.0
P09308,Motor,Motor,South,2026-08,1,1.0
P09309,Motor,Motor,South,2026-08,1,1.0
P09310,Motor,Motor,South,2026-08,1,1.0
P09311,Motor,Motor,South,2026-08,1,1.0
P09312,Motor,Motor,South,2026-08,1,1.0
P09313,Motor,Motor,South,2026-08,1,1.0
P09314,Motor,Motor,South,2026-08,1,1.0
P09315,Motor,Motor,South,2026-08,1,1.0
P09316,Motor,Motor,South,2026-08,1,1.0
P09317,Motor,Motor,South,2026-08,1,1.0
P09318,Motor,Motor,South,2026-08,1,1.0
P09319,Motor,Motor,South,2026-08,1,1.0
P09320,Motor,Motor,South,2026-08,1,1.0
P09321,Motor,Motor,South,2026-08,1,1.0
P09322,Motor,Motor,South,2026-08,1,1.0
P09323,Motor,Motor,South,2026-08,1,1.0
P09324,Motor,Motor,South,2026-08,1,1.0
P09325,Motor,Motor,South,2026-08,1,1.0
P09326,Motor,Motor,South,2026-08,1,1.0
P09327,Motor,Motor,South,2026-08,1,1.0
P09328,Motor,Motor,South,2026-08,1,1.0
P09329,Motor,Motor,South,2026-08,1,1.0
P09330,Motor,Motor,South,2026-08,1,1.0
P09331,Motor,Motor,South,2026-08,1,1.0
P09332,Motor,Motor,South,2026-08,1,1.0
P09333,Motor,Motor,South,2026-08,1,1.0
P09334,Motor,Motor,South,2026-08,1,1.0
P09335,Motor,Motor,South,2026-08,1,1.0
P09336,Motor,Motor,South,2026-08,1,1.0
P09337,Motor,Motor,South,2026-08,1,1.0
P09338,Motor,Motor,South,2026-08,1,1.0
P09339,Motor,Motor,South,2026-08,1,1.0
P09340,Motor,Motor,South,2026-08,1,1.0
P09341,Motor,Motor,South,2026-08,1,1.0
P09342,Motor,Motor,South,2026-08,1,1.0
P09343,Motor,Motor,South,2026-08,1,1.0
P09344,Motor,Motor,South,2026-08,1,1.0
P09345,Motor,Motor,South,2026-08,1,1.0
P09346,Motor,Motor,South,2026-08,1,1.0
P09347,Motor,Motor,South,2026-08,1,1.0
